Datetime,Username,Text,Retweets,Replies,Likes,Quotes,Language,Location,Hashtags
19:12:19 00:33:22,kenhamazaki,"EWR
#kenhamazaki #red #redman #inflightpainting #ifp #rimowa #airport #united #staralliance #ewr https://t.co/wqQhi9RHF5",0,0,1,0,und,,"['kenhamazaki', 'red', 'redman', 'inflightpainting', 'ifp', 'rimowa', 'airport', 'united', 'staralliance', 'ewr']"
19:12:19 00:28:22,kenhamazaki,"""IFP#202 UA78 NRT→EWR 18DEC Lou Reed↓ -blue-""
https://t.co/lrxaRhRIDT
#kenhamazaki #red #redman #inflightpainting #ifp #maze #mazepainting #rimowa #airport #united #staralliance #nrt #ewr #loureed #arrival… https://t.co/jeAkpET7M8",0,0,1,0,en,,"['kenhamazaki', 'red', 'redman', 'inflightpainting', 'ifp', 'maze', 'mazepainting', 'rimowa', 'airport', 'united', 'staralliance', 'nrt', 'ewr', 'loureed', 'arrival']"
19:12:18 14:51:29,jimmyarzube,"Ganadores del Gotham Independent Film Awards #IFP
Película/Guión/Audiencia: Marriage Story
Dirección Revelación: The Mustang
Actuación Revelación: Taylor Russell
Actriz: Awkwafina
Actor: Adam Driver
Documental: American Factory https://t.co/Ai5v6T9Adb",0,0,1,0,ca,"25°14'51""N 72°32'33""W",['IFP']
19:12:18 13:50:50,PagerPower,"Just some of the services we offer for your Wind, Solar, Building or Airport Developments! #windenergy #solarenergy #construction #airportdevelopment #glintandglare #aviation #radar #shadowflicker #IFP #tallbuildings https://t.co/kIsBrzlaUy",1,0,2,0,en,Global,"['windenergy', 'solarenergy', 'construction', 'airportdevelopment', 'glintandglare', 'aviation', 'radar', 'shadowflicker', 'IFP', 'tallbuildings']"
19:12:18 11:18:06,BenQBusinessUK,"Our #IFP #RPSeries has been awarded with Tech &amp; Learning’s 2019 Award of Excellence for the installation within the Kankakee school district in Illinois! 👏👏👏@BenQAmerica @AVNationTV #AVTweeps
https://t.co/jgnHgmNe4F https://t.co/M9whLlyobo",0,1,3,0,en,UK,"['IFP', 'RPSeries', 'AVTweeps']"
19:12:18 08:00:34,ifparty123,"『英語ができないから心配？』

全く気にする必要はありません！IFPに来る留学生は、日本語を話したがってる人も沢山います❗

日本語でも楽しく交流できますよ☺️ 

#国際交流 #IFP #学生 #パーティー #イベント #交流会 #留学 #英会話 #留学生 #外国人の友だちをつくろう https://t.co/S5Ww2DHk6d",0,0,0,0,ja,"新宿, 渋谷，横浜, 吉祥寺","['国際交流', 'IFP', '学生', 'パーティー', 'イベント', '交流会', '留学', '英会話', '留学生', '外国人の友だちをつくろう']"
19:12:18 07:39:29,kenhamazaki,"NRT
#kenhamazaki #red #redman #inflightpainting #ifp #rimowa #airport #united #staralliance #nrt https://t.co/yM9a5kWIT7",0,0,1,0,und,,"['kenhamazaki', 'red', 'redman', 'inflightpainting', 'ifp', 'rimowa', 'airport', 'united', 'staralliance', 'nrt']"
19:12:18 03:08:32,kenhamazaki,"ITM
#kenhamazaki #red #redman #inflightpainting #ifp #rimowa #baby #hal #airport #ana #united #staralliance #kix https://t.co/rt2AC427pt",0,0,1,0,und,,"['kenhamazaki', 'red', 'redman', 'inflightpainting', 'ifp', 'rimowa', 'baby', 'hal', 'airport', 'ana', 'united', 'staralliance', 'kix']"
19:12:17 21:00:32,ifparty123,"同じ人と、同じ場所で、同じ会話をし続ける毎日に飽きてませんか？

【新しい世界  新しい自分】

がここにあります。

#国際交流 #IFP #学生 #パーティー #イベント #交流会 #留学 #英会話 #留学生 #外国人の友だち https://t.co/RnYMO17Dt7",0,0,0,0,ja,"新宿, 渋谷，横浜, 吉祥寺","['国際交流', 'IFP', '学生', 'パーティー', 'イベント', '交流会', '留学', '英会話', '留学生', '外国人の友だち']"
19:12:17 21:00:01,alfesepul,En la mañana de hoy también seguimos a full con #PedroAndersen y @belu2196 cada vez falta menos para tener listos los #Analíticos de los #ATD: #RTE y #IFP. @udpm_misiones @ADOMIS_Misiones. Al servicio del colega siempre. https://t.co/OQETKVr5S1,4,1,11,1,es,"L.N. Alem, Mnes, Argentina","['PedroAndersen', 'Analíticos', 'ATD', 'RTE', 'IFP']"
19:12:17 17:33:45,wa_putra,"PRINCIPAL AGENCY KICK OFF 2020

Alhamdulillah Syukur Ya Allah 😍😍😍

#becomingfutureready
#ifp #certifiedplanner
#unittrust
#JoinUs 
#MunawwarEmpire @ Shangri-La Hotel, Kuala Lumpur https://t.co/ff8CW1o9fq",0,0,0,0,in,Kuala Lumpur,"['becomingfutureready', 'ifp', 'certifiedplanner', 'unittrust', 'JoinUs', 'MunawwarEmpire']"
19:12:17 17:06:31,capibarita,"Instituto Federal Perruno 🐩🐕🐩🐕
#perritisaguda #ifp #lomitolandia #perritos en La Merced, Venustiano Carranza https://t.co/Pw6WgjV2yf",0,0,0,0,es,,"['perritisaguda', 'ifp', 'lomitolandia', 'perritos']"
19:12:17 10:35:03,BenQBusinessUK,Woodmansterne School are using our #IFP's to engage and interact with students - creating a fun and captivating learning experience. Watch the super users in action! #EdTech https://t.co/lhosHou2ro,1,0,3,0,en,UK,"['IFP', 'EdTech']"
19:12:17 10:00:35,ifparty123,"時には筋肉対決も勃発します(笑)

#国際交流 #IFP #学生 #パーティー #イベント #交流会 #学生団体 
#インカレ #サークル #留学 #英会話 #留学生 #外国人の友だちをつくろう
https://t.co/SNEtSwFFj4",0,0,0,0,ja,"新宿, 渋谷，横浜, 吉祥寺","['国際交流', 'IFP', '学生', 'パーティー', 'イベント', '交流会', '学生団体', 'インカレ', 'サークル', '留学', '英会話', '留学生', '外国人の友だちをつくろう']"
19:12:16 17:51:26,alfesepul,"Por la mañana terminamos con #PedroAndersen el diseño del
#CertificadoAnalítico para los #ATD #RTE y #IFP.  Ahora en casa con la ayuda de mi amada @gvb19792002 completandolos. @udpm_misiones @ADOMIS_Misiones. #TrabajoParaTodaLaVida.
@mariluleverberg @luismoro66 @belu2196 https://t.co/EwuVQYqCza",2,0,10,1,es,"L.N. Alem, Mnes, Argentina","['PedroAndersen', 'CertificadoAnalítico', 'ATD', 'RTE', 'IFP', 'TrabajoParaTodaLaVida']"
19:12:16 08:48:50,ALETTAHA,@City_Press Clearly the #IFP has become turncoats like the #eff. Which voter will ever trust them again. They gave #JHB back to the thieves. How many pieces of silver were these Judas's offered? *spits*,2,1,4,1,en,CPT SA Defending the underdog☑,"['IFP', 'eff', 'JHB']"
19:12:16 06:47:21,isizulu,"DA vs DA, DA vs IFP, political cleansings can be a sign of impeding chaos. Juniour Khumalo/Queenin Masuabi: 'DA threatens to punish the #IFP for ‘betrayal’: https://t.co/P3iy1qXq2A",0,0,0,0,en,,['IFP']
19:12:14 16:06:19,alfesepul,"Normal Superior N° 1 de #Alem a full con #PedroAndersen y @belu2196, para que los colegas #ATD de las carreras #RTE y #IFP tengan sus certificados analíticos los antes posible. #PROMEDIOS 💻🖥
@udpm_misiones @ADOMIS_Misiones #DeCaraalDocente siguiendo tu ejemplo @mariluleverberg https://t.co/7NlyNugB1X",5,0,20,2,es,"L.N. Alem, Mnes, Argentina","['Alem', 'PedroAndersen', 'ATD', 'RTE', 'IFP', 'PROMEDIOS', 'DeCaraalDocente']"
19:12:13 20:26:49,pohl_ju,"»Wege entstehen dadurch, dass man sie geht.« 

Vielen Dank für diesen spannenden Weg mit tollen Trainern, wunderbaren Kollegen und wahnsinng viel neuem Wissen.

Mit dem richtigen Team kann man jeden Code lesen, schreiben und knacken.

R-Bootcamp 2019 

#ddj #journalismus #ifp https://t.co/2nlWyTBh92",0,0,0,0,de,"Nordrhein-Westfalen, Deutschla","['ddj', 'journalismus', 'ifp']"
19:12:13 19:25:21,IFP_CDMX,"Después de sus actividades académicas y gracias a la relación interinstitucional del #IFP con el sistema de Teatros de la Ciudad de México, las y los alumnos aspirantes a Policía de Investigación asistieron a la función de El Cascanueces 🌰. https://t.co/AMJVBapxo3",1,0,2,0,es,Ciudad de México,['IFP']
19:12:13 19:01:05,NewSchool_IA,"Missed the deadline for the International Field Program? Don't worry, you can still apply until SUNDAY, so work on those applications ASAP! More info on our #IFP blog: https://t.co/lZk1m2LlAr https://t.co/1JmISYIRp6",1,0,0,0,en,"New York, NY",['IFP']
19:12:12 20:00:30,ifparty123,"196ヵ国 196通りの生き方 

#国際交流 #IFP #学生 #パーティー #イベント #交流会 #学生団体 
#インカレ #サークル #留学 #英会話 #留学生 #外国人の友だちをつくろう
https://t.co/CuUnevmThl",0,0,0,0,ja,"新宿, 渋谷，横浜, 吉祥寺","['国際交流', 'IFP', '学生', 'パーティー', 'イベント', '交流会', '学生団体', 'インカレ', 'サークル', '留学', '英会話', '留学生', '外国人の友だちをつくろう']"
19:12:11 09:15:08,NeoMkwane,"I’ve followed #IFP’s @MkhulekoHlengwa for some time now. For the life of me, I cannot believe that he truly believes #ANC’s return to power at @CityofJoburgZA is in “the best interest of service delivery and stability.” I refuse to believe it. 😱

https://t.co/79tGQ1uJsl",4,4,13,1,en,"Cape Town, South Africa","['IFP', 'ANC']"
19:12:10 16:34:05,NewSchool_IA,"@TheNewSchool @parsonsdesign @NSSRNews @sfparr Students Carmen Soto and Emily Keller traveled to Rio de Janeiro, Brazil on the 2019 #IFP to explore women's rights and research the experiences of female refugees. Read about their work on #TheNewContext: #HumanRightsDay https://t.co/HM8oqTc5jR",1,0,0,0,en,"New York, NY","['IFP', 'TheNewContext', 'HumanRightsDay']"
19:12:10 12:22:48,isizulu,Any predictions on when the divorce will be? Juniour Khumalo: #ANC #Hlengwa ‘We were undermined’: #IFP clarifies its decisions to dump the #DA': https://t.co/4lOKu54WDl via @City_Press,0,0,0,0,en,,"['ANC', 'Hlengwa', 'IFP', 'DA']"
19:12:10 08:58:08,TheCitizen_News,#IFP says working with the #ANC in #Joburg does not make it its extension https://t.co/iNjLZc99Yu,0,5,3,1,en,South Africa,"['IFP', 'ANC', 'Joburg']"
19:12:10 03:19:37,netcarreiras,#Curriculum #profissional para #assistente #IFP https://t.co/K87UaNAhSp,0,0,0,0,es,Brazil,"['Curriculum', 'profissional', 'assistente', 'IFP']"
19:12:09 22:56:45,cpipr,"Este fin de semana estuvo cargado de conferencias y talleres para periodistas y el público general acerca de la corrupción gubernamental, el rol de la prensa en Haití y nuevas herramientas periodísticas. ¡Gracias a todos y todas por participar! #IFP #PuertoRico https://t.co/vQw5qDCSbq",16,4,44,1,es,Puerto Rico,"['IFP', 'PuertoRico']"
19:12:09 22:05:59,6nexxus6,"@cricrihonfleur @Gepetto2309Fbpe Arrêtez! Stoppez votre acharnement sur cet homme….simple!
@GaspardGlanz #GiletsJaunes se croit journaliste et maintenant il se croit humoriste!
Laissez le croire plutôt que penser! 
#Celsa, #CUEJ, #EJCAM, #EJDG, #IFP, #SciencesPoParis",0,0,1,0,fr,Loiret,"['GiletsJaunes', 'Celsa', 'CUEJ', 'EJCAM', 'EJDG', 'IFP', 'SciencesPoParis']"
19:12:09 03:29:38,netcarreiras,#Currículo #profissional para #Estagiário #IFP https://t.co/eT3Y7l0TUN,0,0,0,0,es,Brazil,"['Currículo', 'profissional', 'Estagiário', 'IFP']"
19:12:07 16:19:14,Samke_70402,@CityofJoburgZA it is very clever that #MMCHousing is #IFP because hostels residents are affiliated with IFP and he will be able to call them to order. Halala to @IFPinParliament especially kuMntwana #GMButhelezi for having 2 seats in #CoJMayoralCommittee #MMCAnnouncement https://t.co/iKTfz6gS6e,0,0,0,0,en,unkown,"['MMCHousing', 'IFP', 'GMButhelezi', 'CoJMayoralCommittee', 'MMCAnnouncement']"
19:12:07 00:51:07,cpipr,"Mañana podrás conocer sobre las protestas masivas ante los abusos de poder y el rol de la prensa, en un evento del CPI con los periodistas haitianos Roberson Alphonse, Widlore Mérancourt y Patricia Camilien. Todavía puedes registrarte aquí: https://t.co/3XKEt1gWxC
#IFP #Haití https://t.co/LViw15lLrA",5,0,13,0,es,Puerto Rico,"['IFP', 'Haití']"
19:12:06 19:36:21,OscarFloresBJ,"En entrevista con #Temoc y el #ProfesorIzquierdo del programa #IFP, para charlar sobre el proceso legislativo en la #CDMX. https://t.co/09DqIlTLjS",0,0,1,0,es,"Ciudad de México, México","['Temoc', 'ProfesorIzquierdo', 'IFP', 'CDMX']"
19:12:06 18:15:05,NewSchool_IA,"Missed the deadline for the International Field Program? Don't worry, you can still apply until December 15th, so work on those applications ASAP! More info on our #IFP blog: https://t.co/UUME7CuJG2 https://t.co/u59h7HWeAM",0,0,0,0,en,"New York, NY",['IFP']
19:12:05 16:22:23,ALETTAHA,So how much did the #anc bribe the #IFP and other small parties with to sell the #JHB voters down the river for?👹,1,1,0,0,en,CPT SA Defending the underdog☑,"['anc', 'IFP', 'JHB']"
19:12:05 14:50:20,Fighter_Happy36,Its because #IFP is just as USELESS as other smaller political parties. @EFFSouthAfrica will always be attacked because is challenging 'white' privilege. https://t.co/sXiJkWhsFG,6,0,13,0,en,Pretoria,['IFP']
19:12:05 14:18:37,styleandsociety,"IFP's celebrity-studded 29th Annual Gotham Awards sponsored by Robert Hall Winery with @BarryJenkins @UzoAduba Kiki Layne, Stephan James, Regina Hall and more
@ifpfilm @GothamAwards @RobertHallWines 
#IFP #GothamAwards #RobertHallWinery #ReginaHall https://t.co/b4K00k62Pv",0,0,3,0,en,Los Angeles,"['IFP', 'GothamAwards', 'RobertHallWinery', 'ReginaHall']"
19:12:05 03:09:19,alfesepul,Unas fotitos más el acto de la 1° Cohorte de #IFP... https://t.co/gc3mUIr9kl,2,0,4,0,es,"L.N. Alem, Mnes, Argentina",['IFP']
19:12:05 03:03:52,alfesepul,Enorme placer entregar los certificados a los colegas #IFP de #Alem. Felicitaciones objetivo cumplido y vamos por mucho más!!! @belu2196 @HKuziw @fabianchilipank @Luis55126091 @Gladysmdasilva https://t.co/SjqSQm6kjl,1,0,4,0,es,"L.N. Alem, Mnes, Argentina","['IFP', 'Alem']"
19:12:05 02:55:13,alfesepul,"Acto de colación de la 1° Cohorte ""Certificación Pedagógica de #IFP"" de #Alem, #Posadas y #PtoEsperanza. Felicidades colegas!!! Esfuerzos compartidos @Udpm_misiones, @CGEMisiones, #MinEducacion e #INET. Gracias @mariluleverberg por todo lo que hiciste por estos 130 colegas. https://t.co/k8hB1jirhk",7,2,9,0,es,"L.N. Alem, Mnes, Argentina","['IFP', 'Alem', 'Posadas', 'PtoEsperanza', 'MinEducacion', 'INET']"
19:12:04 21:09:00,contentpartner,https://t.co/ikZZg5Rz5T 2019 #IFP #GothamAwards Ceremony,0,0,0,0,en,SF Bay Area,"['IFP', 'GothamAwards']"
19:12:04 20:15:12,NewSchool_IA,"During her #IFP trip to Addis Ababa, Ethiopia, Sofia Silveria reflected upon the ""bubbles"" she stepped out of and ones that follow her wherever she goes. Read her thoughts in a piece #FromTheArchives of #TheNewContext: https://t.co/8v3DHKUlT5 https://t.co/J8wCexjt6T",0,0,1,0,en,"New York, NY","['IFP', 'FromTheArchives', 'TheNewContext']"
19:12:04 14:56:03,TeffuJoy,"So who voted with #ANC cz #IFP alone cant help much? 

EFF- 🧐 https://t.co/irJVYACoFj",0,2,1,0,en,"Pretoria, GaMatlala, SA ","['ANC', 'IFP']"
19:12:04 05:59:17,natuur_msezane,@Enghumbhini The Masters of Corruption are now courting the #IFP . Where is their Project #NFP (which they created to obliterate the very same #IFP)?,0,0,0,0,en,,"['IFP', 'NFP', 'IFP']"
19:12:04 03:00:37,ifparty123,"『英語ができないから心配？』

全く気にする必要はありません！IFPに来る留学生は、日本語を話したがってる人も沢山います❗

日本語でも楽しく交流できますよ☺️ 

#国際交流 #IFP #学生 #パーティー #イベント #交流会 #留学 #英会話 #留学生 #外国人の友だちをつくろう https://t.co/S5Ww2DHk6d",0,0,0,0,ja,"新宿, 渋谷，横浜, 吉祥寺","['国際交流', 'IFP', '学生', 'パーティー', 'イベント', '交流会', '留学', '英会話', '留学生', '外国人の友だちをつくろう']"
19:12:03 20:35:34,isizulu,"horsetrading, is it for the benefit of the people or a benefit to whom? Lizeka Tandwa: #Joburg '#DA, #ANC confident of #IFP support for JHB mayor, but someones heart is going to be broken': https://t.co/X23U1HFv0N",0,0,0,0,en,,"['Joburg', 'DA', 'ANC', 'IFP']"
19:12:03 19:46:21,msberenbaum,"Another fantastic program our ⁦@CSUScobras⁩ are part of. Congrats Michael, Donna and the #ifp team  https://t.co/3HTjrS0R7u",0,0,0,0,en,"Cambridge, MA",['ifp']
19:12:03 16:46:26,PatrickMcMullan,"Congratulations to the winners at the @ifpfilm Gotham Awards! #NoahBaumbach #LaureDeClermontTonnerre @awkwafina #AdamDriver 
@MarriageStory @TheMustangFilm #GothamAwards #TheMustang @thefarewell #GothamAwards2019 #TheFarewell #MarriageStory #IFP #IFP2019 https://t.co/yMsbc1X6ND",10,1,53,1,en,"NYC, LA and MIAMI","['NoahBaumbach', 'LaureDeClermontTonnerre', 'AdamDriver', 'GothamAwards', 'TheMustang', 'GothamAwards2019', 'TheFarewell', 'MarriageStory', 'IFP', 'IFP2019']"
19:12:03 16:41:40,NewSchool_IA,Thinking about participating in the South Africa International Field Program? Now's your chance to learn more about how you can work with @sdinet next summer! Check out the info session tonight at 6:30: #IFP https://t.co/GwoOf18BNv,1,0,0,0,en,"New York, NY",['IFP']
19:12:03 16:00:31,ifparty123,"同じ人と、同じ場所で、同じ会話をし続ける毎日に飽きてませんか？

【新しい世界  新しい自分】

がここにあります。

#国際交流 #IFP #学生 #パーティー #イベント #交流会 #留学 #英会話 #留学生 #外国人の友だち https://t.co/RnYMO17Dt7",0,0,0,0,ja,"新宿, 渋谷，横浜, 吉祥寺","['国際交流', 'IFP', '学生', 'パーティー', 'イベント', '交流会', '留学', '英会話', '留学生', '外国人の友だち']"
19:12:03 13:36:20,BlackLagoon5,"Homeless a short film written, Produced and directed By Luis Lassen 
#housing #living #equality #america #fandango #movies #films #IFP #movieline #poverty #goverment # https://t.co/43RDBmLAFb",2,0,2,0,en,New York,"['housing', 'living', 'equality', 'america', 'fandango', 'movies', 'films', 'IFP', 'movieline', 'poverty', 'goverment']"
19:12:03 05:00:36,ifparty123,"時には筋肉対決も勃発します(笑)

#国際交流 #IFP #学生 #パーティー #イベント #交流会 #学生団体 
#インカレ #サークル #留学 #英会話 #留学生 #外国人の友だちをつくろう
https://t.co/SNEtSwFFj4",0,0,2,0,ja,"新宿, 渋谷，横浜, 吉祥寺","['国際交流', 'IFP', '学生', 'パーティー', 'イベント', '交流会', '学生団体', 'インカレ', 'サークル', '留学', '英会話', '留学生', '外国人の友だちをつくろう']"
19:12:03 02:39:18,CindyChuWrites,I'm part of #IFP &amp; voted for @thefarewell for the #gothamawards audience award. #MarriageStory won. It's BS that a film about shit that's nothing new with a lead that whitewashed an Asian role WON over a groundbreaking movie like #thefarewell https://t.co/L9J1BiuHye,0,1,19,0,en,Queens,"['IFP', 'gothamawards', 'MarriageStory', 'thefarewell']"
19:12:02 12:19:18,kenhamazaki,"ITM
#kenhamazaki #red #redman #inflightpainting #ifp #rimowa #airport #jal #itm https://t.co/Uasa3wxdrz",0,0,0,0,und,,"['kenhamazaki', 'red', 'redman', 'inflightpainting', 'ifp', 'rimowa', 'airport', 'jal', 'itm']"
19:12:02 12:01:34,MthokoNxumaloZA,#IFP Head Offices in Durban https://t.co/J82gaVX2UL,7,5,25,1,en,"Nongoma, South Africa",['IFP']
19:12:02 09:54:38,kenhamazaki,"KOJ
#kenhamazaki #red #redman #inflightpainting #ifp #rimowa #airport #jal #koj https://t.co/DM7RiBUmAK",0,0,0,0,und,,"['kenhamazaki', 'red', 'redman', 'inflightpainting', 'ifp', 'rimowa', 'airport', 'jal', 'koj']"
