Datetime,Username,Text,Retweets,Replies,Likes,Quotes,Language,Location,Hashtags
09:09:04 19:43:54,t0osweet,#EFF Exchange Followers Friday. Simply hit 1 person up n tell them to follow 2 ppl and send YOU 2 ppl to follow..repeat not RT!,0,0,0,0,en,California made..Veags Breed!,['EFF']
09:09:04 19:28:32,Pr33mo,@FlairJJM #EFF @julugu @missmonmon,0,0,0,0,qme,,['EFF']
09:09:04 19:27:15,Pr33mo,"RT @FlairJJM: @Pr33mo #EFF @pennbennaker &lt;------- says ""not found"".  @dcsoulplusmind &lt;-----------followed",0,0,0,0,en,,['EFF']
09:09:04 19:03:00,georgiaroyalty_,RT @Nikki_Dreadz: @MISSMONMON #EFF @SoundChek_Slapp AND @The_Real_Tidy&lt;Thanks Dear...I sooo Love the Dreads!!!!,0,0,0,0,en,"Macon, GA",['EFF']
09:09:04 19:01:20,thatguyreek,#EFF Exchange Followers Friday. Simply hit 1 person up n tell them to follow 2 ppl and send YOU 2 ppl to follow..,0,0,0,0,en,...the fz,['EFF']
09:09:04 18:54:47,MiSsCaShMuLa,RT @THATGUYREEK  $$[ily] : @m3rlz um ok hmmmm #EFF @misscashmula @rachealdotward,0,0,0,0,tl,.HOUSTONtx.,['EFF']
09:09:04 18:54:16,thatguyreek,@m3rlz um ok hmmmm #EFF @misscashmula @rachealdotward,0,0,0,0,is,...the fz,['EFF']
09:09:04 18:47:39,Pr33mo,@MISSMONMON if u b like: yo @bigmarq #EFF @pr33mo and @flairjjm. Then bigmarq will look at those pages bcus YOU asked him to personally,0,0,0,0,en,,['EFF']
09:09:04 18:39:59,md20737,RT @M3RLz: RT @Pr33mo Its oFficial MOST ppl HATE FF solets try #EFF and death to follow friday. Cmon ppl help me out! At least try it PEEPS,0,0,0,0,en,,['EFF']
09:09:04 18:36:04,DaBarricade,@SieedaBaby #EFF @mzuniqua @bigmarq54,0,0,0,0,qme,"Dallas, TX via NY/NJ",['EFF']
09:09:04 18:33:54,DaBarricade,RT @Pr33mo: Its oFficial MOST ppl HATE FF solets try #EFF(exchange followers friday) and death to follow friday. Cmon ppl help me out!,0,0,0,0,en,"Dallas, TX via NY/NJ",['EFF']
09:09:04 18:32:41,DavidLCreme,@MISSMONMON #eff @NaT4ThAMeDiA and @mslaylei,0,0,0,0,und,Where The Money Thrown High,['eff']
09:09:04 18:28:11,DaBarricade,@Pr33mo #EFF @pennbennaker @dcsoulplusmind,0,0,0,0,qme,"Dallas, TX via NY/NJ",['EFF']
09:09:04 18:24:27,Pr33mo,@MISSMONMON #EFF follow @flairjjm n @yungwells. Now u send me 2 ppl to follow n I will follow. Keep doing to diff ppl if u want,0,0,0,0,en,,['EFF']
09:09:04 18:22:59,Pr33mo,@MISSMONMON #EFF Exchange Followers Friday. Simply hit 1 person up n tell them to follow 2 ppl and send YOU 2 ppl to follow..repeat not RT!,0,0,0,0,en,,['EFF']
09:09:04 18:12:52,Pr33mo,@Asia_Bianca #EFF Exchange Followers Friday. Simply hit 1 person up n tell them to follow 2 ppl and send YOU 2 ppl to follow..repeat not RT!,0,0,0,0,en,,['EFF']
09:09:04 18:11:04,Pr33mo,RT @julugu: By far this has been the most effective Follow Friday thanks to @Pr33mo's Exchange Followers Friday. U give 2 N return 2. #EFF,0,0,0,0,en,,['EFF']
09:09:04 18:01:53,Pr33mo,@julugu lol I just need this #EFF to get popular bcus that retweeting of ppls name in FF is SO annoying and no one ever follows,0,0,0,0,en,,['EFF']
09:09:04 17:59:46,Pr33mo,@MurdaMookez #EFF Exchange Followers Friday. Simply hit 1 person up n tell them to follow 2 ppl and send YOU 2 ppl to follow..repeat not RT!,0,0,0,0,en,,['EFF']
09:09:04 17:59:07,Bigmarq54,RT @Pr33mo Its oFficial MOST ppl HATE FF solets try #EFF and death to follow friday. Cmon ppl help me out! ITS OVERRRRRRRRRRR,0,0,0,0,en,Big City of dreams NYC,['EFF']
09:09:04 17:56:12,Pr33mo,Its oFficial MOST ppl HATE FF solets try #EFF and death to follow friday. Cmon ppl help me out!,0,0,0,0,en,,['EFF']
09:09:04 17:53:55,Pr33mo,@QDeezy1906 #EFF Exchange Followers Friday. Simply hit 1 person up n tell them to follow 2 ppl and send YOU 2 ppl to follow..repeat not RT!,0,0,0,0,en,,['EFF']
09:09:04 17:53:23,pmoneyonaroll,#EFF exchange follow friday  @MzUniqua follow----&gt;  @ayychellz and  @Cortney_LeoEgo...,0,0,0,0,en,"Landover Hills,MD",['EFF']
09:09:04 17:51:35,Pr33mo,@PrettyBlacGurl @willz10 #EFF Exchange Followers Friday. Simply hit 1 person up n tell them to follow 2 ppl and send YOU 2 ppl to follow.,0,0,0,0,en,,['EFF']
09:09:04 17:50:12,Pr33mo,@Ainslee6S #EFF Exchange Followers Friday. Simply hit 1 person up n tell them to follow 2 ppl and send YOU 2 ppl to follow..repeat not RT!,0,0,0,0,en,,['EFF']
09:09:04 17:47:56,Pr33mo,@OFO_MoneyMike #EFF Exchange Followers Friday. Simply hit 1 person up n tell them to follow 2 ppl and send YOU 2 ppl to follow..repeat n ...,0,0,0,0,en,,['EFF']
09:09:04 17:47:08,Pr33mo,@ihatekendrick #EFF Exchange Followers Friday. Simply hit 1 person up n tell them to follow 2 ppl and send YOU 2 ppl to follow..repeat n ...,0,0,0,0,en,,['EFF']
09:09:04 17:45:46,Pr33mo,@dalionqn #EFF Exchange Followers Friday. Simply hit 1 person up n tell them to follow 2 ppl and send YOU 2 ppl to follow..repeat not RT!,0,0,0,0,en,,['EFF']
09:09:04 17:45:29,Pr33mo,#EFF Exchange Followers Friday. Simply hit 1 person up n tell them to follow 2 ppl and send YOU 2 ppl to follow..repeat not RT!,0,0,0,0,en,,['EFF']
09:09:04 17:43:33,Pr33mo,@87jeppy #EFF Exchange Followers Friday. Simply hit 1 person up n tell them to follow 2 ppl and send YOU 2 ppl to follow..repeat not RT!,0,0,0,0,en,,['EFF']
09:09:04 17:42:57,Pr33mo,@gunplayccc #EFF Exchange Followers Friday. Simply hit 1 person up n tell them to follow 2 ppl and send YOU 2 ppl to follow..repeat not RT!,0,0,0,0,en,,['EFF']
09:09:04 17:42:17,Pr33mo,@JennyErikson #EFF Exchange Followers Friday. Simply hit 1 person up n tell them to follow 2 ppl and send YOU 2 ppl to follow..repeat no ...,0,0,0,0,en,,['EFF']
09:09:04 17:41:49,Pr33mo,@ShootingStarB #EFF Exchange Followers Friday. Simply hit 1 person up n tell them to follow 2 ppl and send YOU 2 ppl to follow.repeat no ...,0,0,0,0,en,,['EFF']
09:09:04 17:41:01,Pr33mo,@Afflictedwolf #EFF Exchange Followers Friday. Simply hit 1 person up n tell them to follow 2 ppl and send YOU 2 ppl to follow.repeat not RT,0,0,0,0,en,,['EFF']
09:09:04 17:40:25,Pr33mo,@DamnShortyMone #EFF Exchange Followers Friday. Simply hit 1 person up n tell them to follow 2 ppl and send YOU 2 ppl to follow..repeat  ...,0,0,0,0,en,,['EFF']
09:09:04 17:40:05,Pr33mo,@Iampoetry86 #EFF Exchange Followers Friday. Simply hit 1 person up n tell them to follow 2 ppl and send YOU 2 ppl to follow..repeat not RT!,0,0,0,0,en,,['EFF']
09:09:04 17:39:30,Pr33mo,@TiJack #EFF Exchange Followers Friday. Simply hit 1 person up n tell them to follow 2 ppl and send YOU 2 ppl to follow..repeat not RT!,0,0,0,0,en,,['EFF']
09:09:04 17:39:17,Pr33mo,@kissmydaisy #EFF Exchange Followers Friday. Simply hit 1 person up n tell them to follow 2 ppl and send YOU 2 ppl to follow..repeat not RT!,0,0,0,0,en,,['EFF']
09:09:04 17:38:10,Pr33mo,@julugu followed both!  This is way better than FF. I started this last week n got 30 followrs from #EFF,0,0,0,0,en,,['EFF']
09:09:04 17:36:32,Pr33mo,@2forthemoneybx thanks for helping promote my new trend #EFF let's keep it going!!!! #EFF @flairjjm @daffysouldiggaz. Great producers!,0,0,0,0,en,,"['EFF', 'EFF']"
09:09:04 17:35:32,Pr33mo,@sexifay_STC thank u for helping promote my new trend #EFF let's keep it goin! #EFF @mzuniqua @bigmarq54,0,0,0,0,en,,"['EFF', 'EFF']"
09:09:04 17:33:12,Pr33mo,@julugu thank u for helping promote my #EFF let's keep it going. #EFF @bigmarq54 and @flairjjm,0,0,0,0,en,,"['EFF', 'EFF']"
09:09:04 17:09:18,N_URDREAMZBABI,@MzUniqua:  #EFF @redbon3pretty and @prettymodelchic  they are cool as hell!!!,0,0,0,0,en,Mars... catch up! ,['EFF']
09:09:04 16:59:27,Pr33mo,@truhiphopnerd @randykasandy FOLLOWED via #EFF,0,0,0,0,en,,['EFF']
09:09:04 16:06:45,RawSwagger,RT @julugu @sexifay_STC #EFF (Exchange Followers Friday) : @Bnice910 & @RawSwagger. Now gimme 2 back!,0,0,0,0,en,Los Angeles,['EFF']
09:09:04 15:47:31,Pr33mo,@pardonmiswag #EFF Exchange Followers Friday. Simply hit 1 person up n tell them to follow 2 ppl and send YOU 2 ppl to follow..repeat not RT,0,0,0,0,en,,['EFF']
09:09:04 15:44:56,Pr33mo,@md20737 #EFF @bigmarq54 and @cashan0va,0,0,0,0,und,,['EFF']
09:09:04 15:42:32,Pr33mo,@Qu33noFQu33n5 #EFF Exchange Followers Friday. Simply hit 1 person up n tell them to follow 2 ppl and send YOU 2 ppl to follow.repeat not RT,0,0,0,0,en,,['EFF']
09:09:04 15:37:20,__iTiffany__,@julugu  #EFF @IamSwagFlu & @TeamLou23 POW,0,0,0,0,und, ❤️❤️Jamie❤️❤️,['EFF']
09:09:04 15:33:18,Pr33mo,@Kariadys #EFF Exchange Followers Friday. Simply hit 1 person up n tell them to follow 2 ppl and send YOU 2 ppl to follow..repeat not RT!,0,0,0,0,en,,['EFF']
09:09:04 15:29:16,Pr33mo,"RT @MrChInBsC: No more #FF for me! I told y'all Bout my incident last week! Try that #EFF, it's much better!",0,0,0,0,en,,"['FF', 'EFF']"
09:09:04 15:23:28,Pr33mo,@theemacbee #EFF Exchange Followers Friday. Simply hit 1 person up n tell them to follow 2 ppl and send YOU 2 ppl to follow..repeat not RT!,0,0,0,0,en,,['EFF']
09:09:04 15:17:46,Pr33mo,@stephlove23 #EFF Exchange Followers Friday. Simply hit 1 person up n tell them to follow 2 ppl and send YOU 2 ppl to follow..repeat not RT!,0,0,0,0,en,,['EFF']
09:09:04 15:16:21,Pr33mo,@DarlingNycki #EFF Exchange Followers Friday. Simply hit 1 person up n tell them to follow 2 ppl and send YOU 2 ppl to follow..repeat no ...,0,0,0,0,en,,['EFF']
09:09:04 15:11:12,iBWellsTM,@MzUniqua #EFF @Youngstaccs & @Hands0mehustla my harlem guys...,0,0,0,0,en,,['EFF']
09:09:04 15:10:50,md20737,RT @Pr33mo: @md20737 #EFF Exchange Followers Friday. Simply hit 1 person up n tell them to follow 2 ppl and send YOU 2 ppl to follow..pls rt,0,0,0,0,en,,['EFF']
09:09:04 15:10:33,Pr33mo,@MissLadyCc #EFF Exchange Followers Friday. Simply hit 1 person up n tell them to follow 2 ppl and send YOU 2 ppl to follow..repeat not RT!,0,0,0,0,en,,['EFF']
09:09:04 15:09:30,Pr33mo,@GirlTricia #EFF Exchange Followers Friday. Simply hit 1 person up n tell them to follow 2 ppl and send YOU 2 ppl to follow..repeat not RT!,0,0,0,0,en,,['EFF']
09:09:04 15:09:19,Pr33mo,@MissDisla #EFF Exchange Followers Friday. Simply hit 1 person up n tell them to follow 2 ppl and send YOU 2 ppl to follow..repeat not RT!,0,0,0,0,en,,['EFF']
09:09:04 15:06:40,Pr33mo,@Hiz_MOB #EFF Exchange Followers Friday. Simply hit 1 person up n tell them to follow 2 ppl and send YOU 2 ppl to follow..repeat not RT!,0,0,0,0,en,,['EFF']
09:09:04 15:06:23,Pr33mo,@ReMiiSoAmaziN #EFF Exchange Followers Friday. Simply hit 1 person up n tell them to follow 2 ppl and send YOU 2 ppl to follow.repeat not RT,0,0,0,0,en,,['EFF']
09:09:04 15:06:02,Pr33mo,@QBKILLA #EFF Exchange Followers Friday. Simply hit 1 person up n tell them to follow 2 ppl and send YOU 2 ppl to follow..repeat not RT!,0,0,0,0,en,,['EFF']
09:09:04 15:04:28,Pr33mo,@md20737 #EFF Exchange Followers Friday. Simply hit 1 person up n tell them to follow 2 ppl and send YOU 2 ppl to follow..repeat not RT!,0,0,0,0,en,,['EFF']
09:09:04 14:55:07,NastasiaGriffin,RT @julugu @t0psh0tta50cal #EFF: U can have @sexifay_STC & @NastasiaGriffin&lt;- huh?,0,0,0,0,en,"Los Angeles, CA",['EFF']
09:09:04 14:49:19,iBWellsTM,"@MzUniqua lmfao #EFF @BxPrince follow @MzUniqua & @TheNamesStar , send me 2 ppl to follow",0,0,0,0,en,,['EFF']
09:09:04 14:44:26,iBWellsTM,#EFF Exchange Followers Friday. Simply hit 1 person up n tell them to follow 2 ppl and have them send YOU 2 ppl to follow..repeat!,0,0,0,0,en,,['EFF']
09:09:04 14:26:49,Pr33mo,@MissMedinaJ #EFF Exchange Followers Friday. Simply hit 1 person up n tell them to follow 2 ppl and send YOU 2 ppl to follow..repeat not RT!,0,0,0,0,en,,['EFF']
09:09:04 14:06:00,Pr33mo,@MzUniqua just hit 1 person up n tell that person to follow 2 ppl. Then ask them for 2 ppl to follow. And put #EFF on it,0,0,0,0,en,,['EFF']
09:09:04 13:58:58,jojo_sxm,RT @Pr33mo: RT @TheTweeterMama: #EFF=exchange followers fri...u send 2 names they send u 2 back...worked for me last week...try &lt;-and me too,0,0,0,0,en,St. Maarten,['EFF']
09:09:04 13:43:44,Pr33mo,Here goes all the RT follow friday shit. Cmon yall let's b different. #EFF exchange followers friday!! Send ME 2 ppl to follow. Ima send u 2,0,0,0,0,en,,['EFF']
09:09:04 13:23:32,Pr33mo,@TheTweeterMama lol its all good. At least u remembered #EFF,0,0,0,0,en,,['EFF']
09:09:04 12:58:11,Pr33mo,@MzUniqua HOW COULD U RT A FOLLOW FRIDAY????????????? Tsk tsk #EFF,0,0,0,0,en,,['EFF']
09:09:04 12:57:32,Copastetik,RT @TheTweeterMama: Someone came up wit #EFF=exchange followers friday...u send 2 names they send u 2 back...worked for me last week...,0,0,0,0,en,Harlem World 🌎,['EFF']
09:09:04 12:56:58,Pr33mo,RT @TheTweeterMama: Someone came up wit #EFF=exchange followers friday...u send 2 names they send u 2 back...worked for me last week...try,0,0,0,0,en,,['EFF']
09:09:04 12:56:48,Copastetik,#EFF = Exchange Followers Friday,0,0,0,0,en,Harlem World 🌎,['EFF']
09:09:04 12:49:42,ImThatTee,Someone came up wit #EFF=exchange followers friday...u send 2 names they send u 2 back...worked for me last week...try it...,0,0,0,0,en,The Buckeyes Babee!,['EFF']
09:09:04 12:23:17,AndrewBrechin,I too find it tricky to #eff at work so will get you all from the comfort of my wine glass later on.,0,0,0,0,en,Buntingford,['eff']
09:09:04 09:02:32,b_org,"RT @GoethesMatrix: Entfollowed @FrauEngel, die nimmt mich nicht ernst! #ff - Müßte &lt;Tag&gt; nicht korrekterweise #eff lauten?#Klugscheißmode",0,0,0,0,de,Frankfurt/M,"['ff', 'eff', 'Klugscheißmode']"
09:09:04 01:12:02,effbot,Policy change: Paypal User AgreementPolicy change: Paypal User Agreement http://is.gd/2R0FS #tosback #eff http://bit.ly/BApk3,0,0,0,0,en,"Aberdeen, Scotland","['tosback', 'eff']"
09:09:04 01:11:59,effbot,Policy change: Paypal User Agreement http://is.gd/2R0FQ #tosback #eff http://bit.ly/327BHS,0,0,0,0,en,"Aberdeen, Scotland","['tosback', 'eff']"
09:09:04 01:11:58,effbot,Policy change: GoDaddy Domain Name Registration Agreement http://is.gd/2R0Og #tosback #eff http://bit.ly/T87aG,0,0,0,0,en,"Aberdeen, Scotland","['tosback', 'eff']"
09:09:04 01:11:57,effbot,Policy change: Paypal User Agreement http://is.gd/2R16Q #tosback #eff http://bit.ly/iQ0hm,0,0,0,0,en,"Aberdeen, Scotland","['tosback', 'eff']"
09:09:04 01:11:57,effbot,Policy change: Paypal User AgreementPolicy change: Paypal User Agreement http://is.gd/2R0Wy #tosback #eff http://bit.ly/bGauz,0,0,0,0,en,"Aberdeen, Scotland","['tosback', 'eff']"
09:09:04 01:11:56,effbot,Policy change: Paypal User Agreement http://is.gd/2R16Q #tosback #eff http://bit.ly/43rLL4,0,0,0,0,en,"Aberdeen, Scotland","['tosback', 'eff']"
09:09:04 01:11:55,effbot,Policy change: Paypal User Agreement http://is.gd/2R0GI #tosback #eff http://bit.ly/2hUeMB,0,0,0,0,en,"Aberdeen, Scotland","['tosback', 'eff']"
09:09:04 01:11:54,effbot,Policy change: Paypal User AgreementPolicy change: Paypal User Agreement http://is.gd/2R1hZ #tosback #eff http://bit.ly/4aQNkH,0,0,0,0,en,"Aberdeen, Scotland","['tosback', 'eff']"
09:09:04 01:11:53,effbot,Policy change: GoDaddy Domain Name Registration Agreement http://is.gd/2QxaO #tosback #eff http://bit.ly/kWX76,0,0,0,0,en,"Aberdeen, Scotland","['tosback', 'eff']"
09:09:04 01:11:52,effbot,Policy change: Paypal User Agreement http://is.gd/2R16Q #tosback #eff http://bit.ly/1a0eP8,0,0,0,0,en,"Aberdeen, Scotland","['tosback', 'eff']"
09:09:04 01:11:23,EFF_TOSBack,Policy change: Paypal User Agreement http://is.gd/2R16Q #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:09:04 01:11:13,EFF_TOSBack,Policy change: GoDaddy Domain Name Registration Agreement http://is.gd/2QxaO #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:09:04 01:11:13,EFF_TOSBack,Policy change: Paypal User AgreementPolicy change: Paypal User Agreement http://is.gd/2R1hZ #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:09:04 01:11:13,EFF_TOSBack,Policy change: Paypal User Agreement http://is.gd/2R0GI #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:09:04 01:11:09,EFF_TOSBack,Policy change: Paypal User Agreement http://is.gd/2R16Q #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:09:04 01:10:58,EFF_TOSBack,Policy change: Paypal User AgreementPolicy change: Paypal User Agreement http://is.gd/2R0Wy #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:09:04 01:10:56,EFF_TOSBack,Policy change: Paypal User Agreement http://is.gd/2R16Q #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:09:04 01:10:56,EFF_TOSBack,Policy change: GoDaddy Domain Name Registration Agreement http://is.gd/2R0Og #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:09:04 01:10:56,EFF_TOSBack,Policy change: Paypal User Agreement http://is.gd/2R0FQ #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:09:04 01:10:45,EFF_TOSBack,Policy change: Paypal User AgreementPolicy change: Paypal User Agreement http://is.gd/2R0FS #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:09:04 01:10:44,EFF_TOSBack,Policy change: Paypal User Agreement http://is.gd/2R0Yu #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:09:04 01:10:43,EFF_TOSBack,Policy change: Paypal User Agreement http://is.gd/2R0FQ #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:09:04 01:10:31,EFF_TOSBack,Policy change: Paypal User Agreement http://is.gd/2R0Yu #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:09:04 01:10:29,EFF_TOSBack,Policy change: Paypal User AgreementPolicy change: Paypal User Agreement http://is.gd/2R1kX #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:09:04 01:10:22,EFF_TOSBack,Policy change: Paypal User Agreement http://is.gd/2R0TH #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:09:04 01:10:20,EFF_TOSBack,Policy change: GoDaddy Domain Name Registration Agreement http://is.gd/2R0Og #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:09:04 01:10:18,EFF_TOSBack,Policy change: Paypal User Agreement http://is.gd/2R0Yu #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:09:04 01:09:57,EFF_TOSBack,Policy change: Paypal User Agreement http://is.gd/2R0TH #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:09:04 01:09:49,EFF_TOSBack,Policy change: Paypal User AgreementPolicy change: Paypal User Agreement http://is.gd/2R1cm #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:09:04 01:09:46,EFF_TOSBack,Policy change: GoDaddy Domain Name Registration Agreement http://is.gd/2R0Og #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:09:04 01:09:45,EFF_TOSBack,http://is.gd/2R0FS #tosback #eff,0,0,0,0,qme,,"['tosback', 'eff']"
09:09:04 01:09:44,EFF_TOSBack,Policy change: Paypal User Agreement http://is.gd/2R0Wy #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:09:04 01:09:41,EFF_TOSBack,Policy change: Paypal User Agreement http://is.gd/2R0FS #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:09:04 01:09:36,EFF_TOSBack,Policy change: Paypal User AgreementPolicy change: GoDaddy Domain Name Registration Agreement http://is.gd/2QxaO #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:09:04 01:09:34,EFF_TOSBack,Policy change: GoDaddy Domain Name Registration Agreement http://is.gd/2R0Og #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:09:04 01:09:33,EFF_TOSBack,TOSBack updates http://is.gd/2R1vD #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:09:04 01:09:32,EFF_TOSBack,Policy change: Paypal User Agreement http://is.gd/2R0Wy #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:09:04 01:09:29,EFF_TOSBack,Policy change: Paypal User Agreement http://is.gd/2R1kX #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:09:04 01:09:21,EFF_TOSBack,http://is.gd/2R0Li #tosback #eff,0,0,0,0,qme,,"['tosback', 'eff']"
09:09:04 01:09:20,EFF_TOSBack,Policy change: Paypal User Agreement http://is.gd/2R1lB #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:09:04 01:09:20,EFF_TOSBack,Policy change: Paypal User AgreementPolicy change: Paypal User Agreement http://is.gd/2R1lB #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:09:04 01:09:08,EFF_TOSBack,Policy change: Paypal User Agreement http://is.gd/2R0Li #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:09:04 01:09:06,EFF_TOSBack,http://is.gd/2R0Jd #tosback #eff,0,0,0,0,qme,,"['tosback', 'eff']"
09:09:04 01:08:58,EFF_TOSBack,Policy change: Paypal User AgreementPolicy change: Paypal User Agreement http://is.gd/2R1hZ #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:09:04 01:08:52,EFF_TOSBack,Policy change: Paypal User Agreement http://is.gd/2R0Jd #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:09:04 01:08:47,EFF_TOSBack,http://is.gd/2R0Hx #tosback #eff,0,0,0,0,qme,,"['tosback', 'eff']"
09:09:04 01:08:46,EFF_TOSBack,Policy change: Paypal User Agreement http://is.gd/2R1hZ #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:09:04 01:08:44,EFF_TOSBack,Policy change: Paypal User Agreement http://is.gd/2R1kX #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:09:04 01:08:37,EFF_TOSBack,Policy change: Paypal User AgreementPolicy change: Paypal User Agreement http://is.gd/2R0Wy #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:09:04 01:08:34,EFF_TOSBack,Policy change: Paypal User Agreement http://is.gd/2R1e6 #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:09:04 01:08:32,EFF_TOSBack,Policy change: Paypal User Agreement http://is.gd/2R18J #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:09:04 01:08:25,EFF_TOSBack,Policy change: Paypal User AgreementPolicy change: Paypal User Agreement http://is.gd/2R0FS #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:09:04 01:08:18,EFF_TOSBack,Policy change: Paypal User Agreement http://is.gd/2R1e6 #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:09:04 01:08:10,EFF_TOSBack,Policy change: Paypal User Agreement http://is.gd/2R18J #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:09:04 01:08:10,EFF_TOSBack,Policy change: Paypal User AgreementPolicy change: Paypal User Agreement http://is.gd/2R1kX #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:09:04 01:08:00,EFF_TOSBack,Policy change: Paypal User Agreement http://is.gd/2R0GI #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:09:04 01:08:00,EFF_TOSBack,Policy change: Paypal User Agreement http://is.gd/2R16Q #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:09:04 01:07:54,EFF_TOSBack,http://is.gd/2R0Hx #tosback #eff,0,0,0,0,qme,,"['tosback', 'eff']"
09:09:04 01:07:50,EFF_TOSBack,Policy change: Paypal User Agreement http://is.gd/2R18J #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:09:04 01:07:50,EFF_TOSBack,Policy change: Paypal User AgreementPolicy change: Paypal User Agreement http://is.gd/2R1cm #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:09:04 01:07:48,EFF_TOSBack,Policy change: Paypal User Agreement http://is.gd/2R0FQ #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:09:04 01:07:47,EFF_TOSBack,Policy change: Paypal User Agreement http://is.gd/2R16Q #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:09:04 01:07:38,EFF_TOSBack,Policy change: Paypal User Agreement http://is.gd/2R17f #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:09:04 01:07:37,EFF_TOSBack,http://is.gd/2R0GI #tosback #eff,0,0,0,0,qme,,"['tosback', 'eff']"
09:09:04 01:07:35,EFF_TOSBack,Policy change: Paypal User Agreement http://is.gd/2R0TH #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:09:04 01:07:35,EFF_TOSBack,Policy change: Paypal User Agreement http://is.gd/2R0Yu #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:09:04 01:07:28,EFF_TOSBack,Policy change: Paypal User AgreementPolicy change: GoDaddy Domain Name Registration Agreement http://is.gd/2QxaO #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:09:04 01:07:26,EFF_TOSBack,Policy change: Paypal User Agreement http://is.gd/2R17f #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:09:04 01:07:24,EFF_TOSBack,http://is.gd/2R0FQ #tosback #eff,0,0,0,0,qme,,"['tosback', 'eff']"
09:09:04 01:07:23,EFF_TOSBack,Policy change: Paypal User Agreement http://is.gd/2R0TH #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:09:04 01:07:17,EFF_TOSBack,Policy change: Paypal User Agreement http://is.gd/2R0Yu #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:09:04 01:07:14,EFF_TOSBack,Policy change: Paypal User Agreement http://is.gd/2R1lB #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:09:04 01:07:13,EFF_TOSBack,Policy change: Paypal User Agreement http://is.gd/2R17f #tosback #eff,0,0,0,0,en,,"['tosback', 'eff']"
09:09:04 01:07:09,EFF_TOSBack,http://is.gd/2R0FS #tosback #eff,0,0,0,0,qme,,"['tosback', 'eff']"
