Datetime,Username,Text,Retweets,Replies,Likes,Quotes,Language,Location,Hashtags
09:10:08 23:37:21,flyfromANC,"$1580r/t Paris from Anchorage, next summer down 5% [http://bit.ly/2VNOrr] #ANC",0,0,0,0,en,"Anchorage, AK",['ANC']
09:10:08 23:37:20,flyfromANC,"$1673r/t Rome from Anchorage, next summer down 12% [http://bit.ly/XSn8A] #ANC",0,0,0,0,en,"Anchorage, AK",['ANC']
09:10:08 23:37:20,flyfromANC,"$1673r/t Milan from Anchorage, next summer down 10% [http://bit.ly/4CxxX4] #ANC",0,0,0,0,en,"Anchorage, AK",['ANC']
09:10:08 23:37:19,flyfromANC,"$1572r/t Geneva from Anchorage, next summer down 6% [http://bit.ly/3Rdjfu] #ANC",0,0,0,0,en,"Anchorage, AK",['ANC']
09:10:08 20:20:14,flyfromANC,"$1472r/t Zagreb from Anchorage, fall down 15% [http://bit.ly/PxazW] #ANC",0,0,0,0,en,"Anchorage, AK",['ANC']
09:10:08 04:55:03,crsouser,"Where in #ANC can get a good, wide, and ALL metal snow shovel. Everywhere I've checked just has plastic bladed ones.",0,0,0,0,en,"47.6734648 , -116.7812133",['ANC']
09:10:07 18:51:34,crsouser,"The N. end Target has been open 51 weeks, the S. end one opened today.  Has Targets arrival made #ANC shopping any better or cheaper?",0,0,0,0,en,"47.6734648 , -116.7812133",['ANC']
09:10:06 23:37:45,yishrocks,"With all the panda talk on Twitter, of course I was behind a car with the personalized plate of ""PANDA8."" Sorry, no pic. #ANC",0,0,0,0,en,"Cambridge, Massachusetts",['ANC']
09:10:06 10:22:00,mangofly,Thoughts on ZA news - new show in #South #Africa - #ANC #Malema #Mandela #Zuma #Comedy http://bit.ly/hePTw,0,0,0,0,en,"Johannesburg, South Africa","['South', 'Africa', 'ANC', 'Malema', 'Mandela', 'Zuma', 'Comedy']"
09:10:06 02:23:23,flyfromANC,"$1010r/t Turin from Anchorage, fall thru next spring down 9% [http://bit.ly/6yOEL] #ANC",0,0,0,0,en,"Anchorage, AK",['ANC']
09:10:05 20:20:30,flyfromANC,"$1021r/t Bangkok from Anchorage, fall or winter down 15% [http://bit.ly/3Qm4n5] #ANC",0,0,0,0,en,"Anchorage, AK",['ANC']
09:10:05 19:16:00,crsouser,Anyone know anyone #ANC / #MatSu local wanting a programmer / analyst job? http://tinyurl.com/ydj6ypf,0,0,0,0,en,"47.6734648 , -116.7812133","['ANC', 'MatSu']"
09:10:02 23:08:27,ivanrocha,RT @hondurasenlucha http://bit.ly/CyAeK Impulcionemos a campanha pela Assamblea Nacional Constituinte #Honduras #ANC,0,0,0,0,pt,Joinville,"['Honduras', 'ANC']"
09:10:02 21:57:13,ak_amy,@ak_amy @mdbarber @akrosewarne 1 thing we forget here in #ANC is most AK communities have sales tax. So entitlement factor is worse here.,0,0,0,0,en,"iPhone: 61.214172,-149.887238",['ANC']
09:10:02 21:03:13,ak_amy,"I know, it's ARGH. RT @AncRider: RT @eareeve: @ak_amy I totally get that. But public services aren't free and #ANC doesn't seem to get that.",0,0,0,0,en,"iPhone: 61.214172,-149.887238",['ANC']
09:10:02 20:37:21,AncRider,RT @eareeve: @ak_amy I totally get that. But public services aren't free and #ANC doesn't seem to get that.,0,0,0,0,en,"Anchorage, AK Baby!",['ANC']
09:10:02 10:35:10,flyfromANC,"$1107r/t Moscow from Anchorage, fall thru next spring down 19% [http://bit.ly/2xhL6F] #ANC",0,0,0,0,en,"Anchorage, AK",['ANC']
09:10:02 10:35:09,flyfromANC,"$1545r/t Istanbul from Anchorage, next summer down 13% [http://bit.ly/4XmWz] #ANC",0,0,0,0,en,"Anchorage, AK",['ANC']
09:10:01 08:55:23,flyfromANC,"$1234r/t Beijing from Anchorage, next summer or next fall down 8% [http://bit.ly/1ncEQI] #ANC",0,0,0,0,en,"Anchorage, AK",['ANC']
09:10:01 08:55:22,flyfromANC,"$1777r/t Shanghai from Anchorage, next summer or next fall down 30% [http://bit.ly/YTBYK] #ANC",0,0,0,0,en,"Anchorage, AK",['ANC']
09:10:01 08:55:22,flyfromANC,"$1649r/t Sydney from Anchorage, next summer or next fall down 10% [http://bit.ly/Yjp7] #ANC",0,0,0,0,en,"Anchorage, AK",['ANC']
09:10:01 06:59:01,yishrocks,@jmproffitt @kpearso3 Apparently @elliottcable is the coolest among the #ANC tweeps. Unless he wants to pass along some invites.,0,0,0,0,en,"Cambridge, Massachusetts",['ANC']
09:09:29 20:49:49,anchlibrary,@MKinMotion #ANC residence and photo ID. You can check out 3 items until your address is verified. We do that by sending you a postcard.,0,0,0,0,en,"Anchorage, AK  Denaʼina land",['ANC']
09:09:29 20:20:40,flyfromANC,"$705r/t Mexico City from Anchorage, fall thru next summer down 8% [http://bit.ly/tZHBo] #ANC",0,0,0,0,en,"Anchorage, AK",['ANC']
09:09:29 10:06:49,travel_deal,$air #anc#iah Cheap flights from Anchorage to Houston starting from $807: Alaska Airlines roundtrip flight goin.. http://bit.ly/vbAuP,0,0,0,0,en,,
09:09:29 08:35:12,flyfromANC,"$829r/t Luxembourg from Anchorage, fall thru next spring down 12% [http://bit.ly/oohXa] #ANC",0,0,0,0,en,"Anchorage, AK",['ANC']
09:09:29 04:05:02,flyfromANC,"$705r/t Mexico City from Anchorage, next spring or next summer down 21% [http://bit.ly/6IMX2] #ANC",0,0,0,0,en,"Anchorage, AK",['ANC']
09:09:29 03:25:21,Valette,Sausage tomato risotto almost ready. Friendship bread in the oven. Any #ANC twits want friendship bread starter?,0,0,0,0,en,"Anchorage, AK",['ANC']
09:09:29 01:49:01,flyfromANC,"$617r/t Atlanta from Anchorage down 21%, [http://bit.ly/cgwXk] #ANC",0,0,0,0,en,"Anchorage, AK",['ANC']
09:09:29 01:49:00,flyfromANC,"$557r/t Los Angeles from Anchorage down 11%, [http://bit.ly/1Dyj2y] #ANC",0,0,0,0,en,"Anchorage, AK",['ANC']
09:09:29 01:48:59,flyfromANC,"$598r/t Phoenix from Anchorage down 10%, [http://bit.ly/ZRPEs] #ANC",0,0,0,0,en,"Anchorage, AK",['ANC']
09:09:29 01:48:59,flyfromANC,"$598r/t Las Vegas from Anchorage down 16%, [http://bit.ly/WQ7kJ] #ANC",0,0,0,0,en,"Anchorage, AK",['ANC']
09:09:28 22:50:19,flyfromANC,"$1404r/t Rome from Anchorage, next spring or next summer down 11% [http://bit.ly/qf8r6] #ANC",0,0,0,0,en,"Anchorage, AK",['ANC']
09:09:28 19:41:19,travel_deal,$air #anc#smf Cheap flights from Anchorage to Sacramento starting from $815: Delta Airlines roundtrip flight go.. http://bit.ly/E1JNH,0,0,0,0,en,,
09:09:28 00:21:36,flyfromANC,"$949r/t Luxembourg from Anchorage, fall thru next spring down 5% [http://bit.ly/35SvM] #ANC",0,0,0,0,en,"Anchorage, AK",['ANC']
09:09:27 15:08:09,Bac2Day1,"At austin new church about to hear about their history, vision and other likely cool stuff. #fb #anc",0,0,0,0,en,"Bonsall, CA","['fb', 'anc']"
09:09:26 10:52:02,bigenya,#Studio23 preempts programming for #ANC feed @S23Channel #ondoy #manilaflood,0,0,0,0,en,Philippines,"['Studio23', 'ANC', 'ondoy', 'manilaflood']"
09:09:25 21:23:55,roblef,new 8tracks.com mix coming soon. inspired by amazing #ANC tweeps with great musical taste. I thank the universe for you - was losing hope,0,0,0,0,en,"Anchorage, AK",['ANC']
09:09:25 17:20:08,yukwatcher,YUK! @marknewlyn: The #ANC got this one right - http://bit.ly/bvsPl - #ASA has failed and compounded the embarrassment for South Africa! …,0,0,0,0,en,in ur.anus,"['ANC', 'ASA']"
09:09:25 17:10:13,marknewlyn,The #ANC got this one right - http://bit.ly/bvsPl - #ASA has failed and compounded the embarrassment for South Africa! Disgusting!,0,0,0,0,en,"ÜT: -33.9312825,18.5206777","['ANC', 'ASA']"
09:09:24 13:22:32,knapjack,"@Mayor_of_Twtr I think I saw a Yaris hatchback here in the valley for $4k. I'll look again, but 100 cars a day roll through Craigslist #ANC.",0,0,0,0,en,The Frozen North,['ANC']
09:09:23 20:17:22,Valette,#ANC! I know one of you has access to a large trampoline. Can you help hook me up this weekend? Or at least point me in the right direction?,0,0,0,0,en,"Anchorage, AK",['ANC']
09:09:23 18:50:15,gary_scott,Looking for a weekend tumbling class for a two-year old in Anchorage - know of any? #ANC,0,0,0,0,en,Anchorage,['ANC']
09:09:22 17:19:55,GoldenTent,RT @armenialiberty: Dashnak Leader Rebuffs Ter-Petrosian Offer  http://bit.ly/piis2 #Armenia #politics #ARF #ANC,0,0,0,0,en,Cyberspace,"['Armenia', 'politics', 'ARF', 'ANC']"
09:09:22 13:37:37,flyfromANC,"$1186r/t Beijing from Anchorage, next spring thru next fall down 12% [http://bit.ly/1198uL] #ANC",0,0,0,0,en,"Anchorage, AK",['ANC']
09:09:22 13:37:36,flyfromANC,"$1004r/t Shanghai from Anchorage, next spring thru next fall down 26% [http://bit.ly/1Gdp7] #ANC",0,0,0,0,en,"Anchorage, AK",['ANC']
09:09:22 05:53:27,Valette,Any of my #ANC tweeps have a big trampoline that they haven't put away for the season yet?,0,0,0,0,en,"Anchorage, AK",['ANC']
09:09:21 21:02:16,voteglobal,#SAfrica: Zuma admits union 'disagreements' #ANC http://bit.ly/3JCB9,0,0,0,0,en,San Francisco & Geneva,"['SAfrica', 'ANC']"
09:09:21 16:12:12,voteglobal,#SAfrica: Zuma admits union 'disagreements' #ANC http://bit.ly/3JCB9,0,0,0,0,en,San Francisco & Geneva,"['SAfrica', 'ANC']"
09:09:21 09:05:51,SEOHattery,RT new SEO Q&A: Google Site Link Changes in Sept 2009 - http://cemper.com/YyWR #linkbuilding #seo #google #anc.. http://bit.ly/2n6Sps,0,0,0,0,en,Citizen of the World,"['linkbuilding', 'seo', 'google', 'anc']"
09:09:19 04:44:15,bfinchk,http://twitpic.com/i9hb2 - Plan to share an evening with someone who can really inspire you  #totonto #anc #library,0,0,0,0,en,"Toronto, Bathurst and Finch","['totonto', 'anc', 'library']"
09:09:19 03:02:38,chelsead,Still looking for a consignment store in Miami as awesome as Plain Jane up in the #ANC,0,0,0,0,en,"Boulder, CO",['ANC']
09:09:19 01:02:31,flyfromANC,"$433r/t Seattle from Anchorage down 13%, [http://bit.ly/51lBa] #ANC",0,0,0,0,en,"Anchorage, AK",['ANC']
09:09:18 23:18:40,Valette,"#ANC, I'm thinking of watching the sunset at Pt. Woronzof tonight (behind the airport). Sunset is at 8.14pm. Anyone want to join me?",0,0,0,0,en,"Anchorage, AK",['ANC']
09:09:18 11:00:50,antz,RT @boyetsantillan: Hahayy! So sincere! RT @rom: Mar-Korina wedding pushed back #ANC - bwaha! I knew it - refundable kaya fee ni Korina :),0,0,0,0,tl,,['ANC']
09:09:18 09:55:55,rom,Mar-Korina wedding pushed back #ANC - bwahahaha! I knew it!!!!,0,0,0,0,tl,Delta Quadrant,['ANC']
09:09:17 02:17:35,travel_deal,$air #anc#phx Cheap flights from Anchorage to Phoenix starting from $723: Delta Airlines roundtrip flight going .. http://bit.ly/1LL6nH,0,0,0,0,en,,
09:09:16 23:37:27,flyfromANC,"$1212r/t Moscow from Anchorage, winter down 10% [http://bit.ly/16t7yp] #ANC",0,0,0,0,en,"Anchorage, AK",['ANC']
09:09:16 23:37:26,flyfromANC,"$972r/t Istanbul from Anchorage, fall thru next spring down 10% [http://bit.ly/4O1qO] #ANC",0,0,0,0,en,"Anchorage, AK",['ANC']
09:09:16 17:55:22,Valette,Dear #ANC downtown: I'm heading to @kaladibrothers with or without you.,0,0,0,0,en,"Anchorage, AK",['ANC']
09:09:16 17:23:58,Valette,#ANC downtown! I am heading to @Kaladibrothers at 10am for a very quick caffeine jolt. Join me? @gary_scott?,0,0,0,0,en,"Anchorage, AK",['ANC']
09:09:16 17:09:51,Valette,#ANC twitter! Anyone needing a coffee break downtown this morning? I need caffeine. Let's coordinate @Kaladibrothers!,0,0,0,0,en,"Anchorage, AK",['ANC']
09:09:16 03:31:14,alaskatravelgrm,@myster ya! #ANC Twestival  Artsy-Fartsy at the Museum,0,0,0,0,en,"Anchorage, Alaska",['ANC']
09:09:15 22:13:31,Les_Sources,"Memories Of Rain AVAILABLE NOW: http://bit.ly/iz8U7
#Documentary #Apartheid #South #Africa  #seejourneyman #ANC #video",0,0,1,0,en,"Paris, France","['Documentary', 'Apartheid', 'South', 'Africa', 'seejourneyman', 'ANC', 'video']"
09:09:15 17:07:09,slicedfriedgold,"Americano in hand, Hall & Oates on iTunes (seriously), and a beautiful day outside in #ANC. Life is good, oh yeah.",0,0,0,0,en,"Anchorage, AK",['ANC']
09:09:15 07:58:08,travel_deal,$air #anc#mke Cheap flights from Anchorage to Milwaukee starting from $627: Northwest Airlines roundtrip flight .. http://bit.ly/nCIxX,0,0,0,0,en,,
09:09:15 02:52:30,flyfromANC,"$951r/t London from Anchorage, winter or next spring down 16% [http://bit.ly/2irNKg] #ANC",0,0,0,0,en,"Anchorage, AK",['ANC']
09:09:15 02:52:30,flyfromANC,"$945r/t Manchester from Anchorage, winter or next spring down 16% [http://bit.ly/38koNr] #ANC",0,0,0,0,en,"Anchorage, AK",['ANC']
09:09:14 23:07:36,flyfromANC,"$894r/t Madrid from Anchorage, fall next spring down 6% [http://bit.ly/AKGZD] #ANC",0,0,0,0,en,"Anchorage, AK",['ANC']
09:09:14 20:03:53,yishrocks,What's happening in #ANC for Halloween? Because I have the cutest idea.,0,0,0,0,en,"Cambridge, Massachusetts",['ANC']
09:09:14 13:37:19,flyfromANC,"$1712r/t Almaty from Anchorage, fall next spring down 13% [http://bit.ly/14oVd6] #ANC",0,0,0,0,en,"Anchorage, AK",['ANC']
09:09:14 06:52:55,alaskangeek,anyone in #anc know the SMS service centre number for GCI? suddenly having trouble sending text messages from my iPwn.,0,0,0,0,en,"Anchorage, Alaska",['anc']
09:09:14 01:38:00,Mayor_of_Twtr,Good suggestion for hand print tattoo artists? in Anchorage #ANC,0,0,0,0,en,Alaska,['ANC']
09:09:13 23:45:53,davidgnorman,Sometimes you need to just let God be sovereign and let your mind suffer. @brandonhatmaker #ANC awesome wisdom!,0,0,0,0,en,"San Antonio, TX",['ANC']
09:09:13 19:08:31,chocophilix,super kewl chicken sandwich with awesome chocolate shake :D #anc,0,0,0,0,en,,['anc']
09:09:12 02:13:48,chelsead,To all the #ANC peeps - I found bernie's Jamaican twin in Miami. And @goodlifereggae is here too!,0,0,0,0,en,"Boulder, CO",['ANC']
09:09:11 08:18:48,travel_deal,$air #anc#fll Cheap flights from Anchorage to Fort Lauderdale starting from $797: Continental Airlines roundtrip.. http://bit.ly/GeGvT,0,0,0,0,en,,
09:09:11 07:51:59,travel_deal,$air #anc#mia Cheap flights from Anchorage to Miami starting from $774: Continental Airlines roundtrip flight go.. http://bit.ly/3blzoB,0,0,0,0,en,,
09:09:11 00:00:38,gary_scott,Anyone out there do the Tuesday Night Races this week? Or planning to go next week? #ANC,0,0,0,0,en,Anchorage,['ANC']
09:09:09 14:51:39,flyfromANC,"$613r/t Montreal from Anchorage down 21%, [http://bit.ly/4b2XUx] #ANC",0,0,0,0,en,"Anchorage, AK",['ANC']
09:09:09 01:09:46,flyfromANC,"$594r/t Toronto from Anchorage down 22%, [http://bit.ly/427uvE] #ANC",0,0,0,0,en,"Anchorage, AK",['ANC']
09:09:09 01:09:46,flyfromANC,"$633r/t Vancouver from Anchorage down 17%, [http://bit.ly/2LqIrv] #ANC",0,0,0,0,en,"Anchorage, AK",['ANC']
09:09:09 01:08:14,Dryah,Setting up of underground headquarters http://tinyurl.com/n73dj6 #iranelection #mplan #anc #mandela #guerillia Be Safe!!,0,0,0,0,en,It's a State of Mind,"['iranelection', 'mplan', 'anc', 'mandela', 'guerillia']"
09:09:08 22:43:41,Valette,My #ANC and #mecha streams are crossing and I'm confused. @BitterOldPunk @mariancall,0,0,0,0,en,"Anchorage, AK","['ANC', 'mecha']"
09:09:08 15:11:31,flyfromANC,"$550r/t Newark from Anchorage down 17%, [http://bit.ly/BMuL8] #ANC",0,0,0,0,en,"Anchorage, AK",['ANC']
09:09:08 06:07:34,flyfromANC,"$520r/t Atlanta from Anchorage down 15%, [http://bit.ly/1inEVs] #ANC",0,0,0,0,en,"Anchorage, AK",['ANC']
09:09:08 06:07:34,flyfromANC,"$496r/t Los Angeles from Anchorage down 10%, [http://bit.ly/2xc7T4] #ANC",0,0,0,0,en,"Anchorage, AK",['ANC']
09:09:08 06:07:33,flyfromANC,"$333r/t Denver from Anchorage down 10%, [http://bit.ly/28y6Si] #ANC",0,0,0,0,en,"Anchorage, AK",['ANC']
09:09:08 06:07:33,flyfromANC,"$448r/t Phoenix from Anchorage down 29%, [http://bit.ly/rFTwL] #ANC",0,0,0,0,en,"Anchorage, AK",['ANC']
09:09:07 22:45:43,travel_deal,$air #anc#ogg Cheap flights from Anchorage to Maui starting from $1060: Alaska Airlines roundtrip flight going o.. http://bit.ly/43nRqU,0,0,0,0,en,,
09:09:07 15:26:18,GoldenTent,RT @himaarmenia: Tert.am: Political Prisoner Tigran Arakelyan to Begin Hunger Strike Tomorrow http://bit.ly/sA4PZ #armenia #anc #opposition,0,0,0,0,en,Cyberspace,"['armenia', 'anc', 'opposition']"
09:09:07 10:05:42,unzippedblog,RT @himaarmenia Alas…Tigran Arakelyan Goes on Hunger Strike http://bit.ly/191V6D #armenia #anc #opposition #youth,0,0,0,0,en,"London, Yerevan","['armenia', 'anc', 'opposition', 'youth']"
09:09:07 08:53:44,himaarmenia,Alas…Tigran Arakelyan Goes on Hunger Strike  http://bit.ly/191V6D #armenia #anc #opposition #youth,0,0,0,0,en,,"['armenia', 'anc', 'opposition', 'youth']"
09:09:07 07:18:47,himaarmenia,Tert.am: Political Prisoner Tigran Arakelyan to Begin Hunger Strike Tomorrow http://bit.ly/sA4PZ #armenia #anc #opposition,0,0,0,0,en,,"['armenia', 'anc', 'opposition']"
09:09:07 06:58:35,himaarmenia,Young Political Prisoner Tigran Arakelyan's Statement on Hunger Strike http://bit.ly/r8xCf #armenia #anc #opposition # youth #hima,0,0,0,0,en,,"['armenia', 'anc', 'opposition', 'hima']"
09:09:06 15:25:32,davidgnorman,"Since #ANC meets in the PM, I'm chilling @texenzashady digging & studying in Ezra/Nehemiah http://myloc.me/ydrM",0,0,0,0,en,"San Antonio, TX",['ANC']
09:09:05 16:23:36,himaarmenia,Armenian Opposition Tycoon Set Free http://bit.ly/y32KW #armenia #anc #opposition,0,0,0,0,en,,"['armenia', 'anc', 'opposition']"
09:09:05 01:01:59,Valette,What's going on in town square? #ANC,0,0,0,0,en,"Anchorage, AK",['ANC']
09:09:04 21:22:02,onewmphoto,RT @himaarmenia: Video: #ANC Youth Members Friday March in Support of Political Prisoners http://bit.ly/5GSVe #armenia #Yerevan #hima,0,0,0,0,en,Georgia,"['ANC', 'armenia', 'Yerevan', 'hima']"
09:09:04 20:28:28,GoldenTent,RT @himaarmenia: Video: #ANC Youth Members Friday March in Support of Political Prisoners   http://bit.ly/5GSVe #armenia #Yerevan #hima,0,0,0,0,en,Cyberspace,"['ANC', 'armenia', 'Yerevan', 'hima']"
09:09:04 19:45:46,himaarmenia,Video: ANC Youth Members Friday March in Support of Political Prisoners   http://bit.ly/5GSVe #armenia #anc #opposition #hima,0,0,0,0,en,,"['armenia', 'anc', 'opposition', 'hima']"
09:09:04 19:13:49,himaarmenia,Video: #Armenia MP who's been in hiding since 1 March 2008 Khachatur Sukiasyan hosts guests  http://bit.ly/vpBKi #opposition #anc,0,0,0,0,en,,"['Armenia', 'opposition', 'anc']"
09:09:04 17:12:56,flyfromANC,"$630r/t Toronto from Anchorage down 18%, [http://bit.ly/KIJ6C] #ANC",0,0,0,0,en,"Anchorage, AK",['ANC']
09:09:04 17:12:54,flyfromANC,"$671r/t Vancouver from Anchorage down 12%, [http://bit.ly/K7VRa] #ANC",0,0,0,0,en,"Anchorage, AK",['ANC']
09:09:04 15:42:16,himaarmenia,Court rejects #Tigran #Arakelyan bail request http://bit.ly/2YsT4S #armenia #anc,0,0,0,0,en,,"['Tigran', 'Arakelyan', 'armenia', 'anc']"
09:09:04 14:58:48,himaarmenia,We shall lose our country because of oligarchs http://bit.ly/tjZEm #armenia #anc #opposition,0,0,0,0,en,,"['armenia', 'anc', 'opposition']"
09:09:04 14:50:27,himaarmenia,Come to the rally and you will get evidence http://bit.ly/9vO6U #armenia #anc #opposition,0,0,0,0,en,,"['armenia', 'anc', 'opposition']"
09:09:04 08:11:27,flyfromANC,"$1202r/t Buenos Aires from Anchorage, fall down 19% [http://bit.ly/17ngMW] #ANC",0,0,0,0,en,"Anchorage, AK",['ANC']
09:09:02 10:23:47,rom,Too much brouhaha over nothing! #noynoyaquino #anc,0,0,0,0,en,Delta Quadrant,"['noynoyaquino', 'anc']"
09:09:01 22:12:06,mroblesmx,"Los diputados no reciben a la Asamblea Nacional Ciudadana http://bit.ly/Ttln7 &lt;-- Para eso me gustaban, bola de wevones!! #anc",0,0,0,0,es,Mexico City,['anc']
09:09:01 15:31:58,LauraDark,RT @Othaner: Algún geek afuera del Palacio legislativo? #anc #anca39 #votonulo &lt;- Aunque no sea geek???,0,0,0,0,es,Hasta la desa de la desa,"['anc', 'anca39', 'votonulo']"
09:09:01 15:31:04,jockravez,RT @andreslajous: RT @CriticaPura Hoy tenemos cobertura de la Asamblea Nacional Ciudadana #anca39 #anc #votonulo http://bit.ly/10YiIz,0,0,0,0,es,Everywhere but home,"['anca39', 'anc', 'votonulo']"
09:09:01 15:22:49,andreslajous,RT @CriticaPura Hoy tenemos cobertura de la Asamblea Nacional Ciudadana #anca39 #anc #votonulo http://bit.ly/10YiIz,0,0,0,0,es,Ciudad de México,"['anca39', 'anc', 'votonulo']"
09:09:01 15:20:19,m_braverman,RT @CriticaPura: Hoy tenemos cobertura de la Asamblea Nacional Ciudadana #anca39 #anc #votonulo http://bit.ly/10YiIz,0,0,0,0,es,Mexico City CDMX,"['anca39', 'anc', 'votonulo']"
09:09:01 15:15:52,ACIDminds,RT @CriticaPura Hoy tenemos cobertura de la Asamblea Nacional Ciudadana #anca39 #anc #votonulo http://bit.ly/10YiIz,0,0,0,0,es,"Guadalajara, MX. ","['anca39', 'anc', 'votonulo']"
09:09:01 15:13:39,CriticaPura,Hoy tenemos cobertura de la Asamblea Nacional Ciudadana #anca39 #anc #votonulo http://bit.ly/10YiIz,0,0,0,0,es,,"['anca39', 'anc', 'votonulo']"
09:09:01 08:48:25,travel_deal,$air #anc#lit Cheap flights from Anchorage to Little Rock starting from $748: American Airlines roundtrip flight.. http://bit.ly/TqWHD,0,0,0,0,en,,
09:09:01 08:25:22,flyfromANC,"$1081r/t Osaka from Anchorage, next summer down 45% [http://bit.ly/1QRtL1] #ANC",0,0,0,0,en,"Anchorage, AK",['ANC']
09:09:01 08:25:22,flyfromANC,"$1639r/t Basel from Anchorage, next summer down 38% [http://bit.ly/46VDRF] #ANC",0,0,0,0,en,"Anchorage, AK",['ANC']
09:09:01 04:36:08,alicalde,"RT @jmtomasena: Mañana hay desmadre en San Lazaro! Presiona a tu diputado, persiguelo, manifiestate! http://bit.ly/MxENi #anca #anc",0,0,0,0,es,,"['anca', 'anc']"
09:09:01 04:30:15,jmtomasena,"Mañana hay desmadre en San Lazaro! Presiona a tu diputado, persiguelo, manifiestate! http://bit.ly/MxENi #anca #anc",0,0,0,0,es,"Barcelona, España","['anca', 'anc']"
09:09:01 00:38:53,flyfromANC,"$1071r/t London from Anchorage, fall down 5% [http://bit.ly/3cKWuq] #ANC",0,0,0,0,en,"Anchorage, AK",['ANC']
09:09:01 00:38:52,flyfromANC,"$933r/t Frankfurt from Anchorage, fall thru next spring down 7% [http://bit.ly/5Dcb1] #ANC",0,0,0,0,en,"Anchorage, AK",['ANC']
09:09:01 00:38:52,flyfromANC,"$904r/t Madrid from Anchorage, fall down 12% [http://bit.ly/17IPzt] #ANC",0,0,0,0,en,"Anchorage, AK",['ANC']
09:09:01 00:38:51,flyfromANC,"$956r/t Munich from Anchorage, fall thru next spring down 8% [http://bit.ly/FlhKJ] #ANC",0,0,0,0,en,"Anchorage, AK",['ANC']
09:08:30 22:48:31,flyfromANC,"$568r/t Atlanta from Anchorage down 7%, [http://bit.ly/BkLCO] #ANC",0,0,0,0,en,"Anchorage, AK",['ANC']
09:08:30 22:48:28,flyfromANC,"$488r/t Phoenix from Anchorage down 23%, [http://bit.ly/2mMIt] #ANC",0,0,0,0,en,"Anchorage, AK",['ANC']
09:08:30 22:48:30,flyfromANC,"$520r/t Las Vegas from Anchorage down 18%, [http://bit.ly/lAWaM] #ANC",0,0,0,0,en,"Anchorage, AK",['ANC']
09:08:30 22:48:27,flyfromANC,"$504r/t San Francisco from Anchorage down 9%, [http://bit.ly/DbTzN] #ANC",0,0,0,0,en,"Anchorage, AK",['ANC']
09:08:30 10:01:17,assemblage_news,Vor 8 Jahren starb der #ANC-Mitbegründer Govan Mbeki,0,0,0,0,de,"Münster, Berlin ",['ANC']
09:08:30 09:17:57,wtupyo,"RT @aksportscarclub: autocross @ bartlett hosted by SubZero Motorosports, check it out! #ANC #AK #autocross #autox",0,0,0,0,en,"Alaska, USA","['ANC', 'AK', 'autocross', 'autox']"
09:08:30 09:17:49,aksportscarclub,"autocross @ bartlett hosted by SubZero Motorosports, check it out! #ANC #AK #autocross #autox",0,0,0,0,en,Alaska,"['ANC', 'AK', 'autocross', 'autox']"
09:08:30 03:41:07,yishrocks,"My future mother-in-law got me more baking supplies, including a cool cupcake/cake carrier. Watch out, #ANC tweeps. http://twitpic.com/fsys6",0,0,0,0,en,"Cambridge, Massachusetts",['ANC']
09:08:29 22:03:44,flyfromANC,"$617r/t Atlanta from Anchorage down 21%, [http://bit.ly/yh6yJ] #ANC",0,0,0,0,en,"Anchorage, AK",['ANC']
09:08:29 22:03:43,flyfromANC,"$638r/t Las Vegas from Anchorage down 11%, [http://bit.ly/2bACJL] #ANC",0,0,0,0,en,"Anchorage, AK",['ANC']
09:08:29 22:03:43,flyfromANC,"$678r/t Miami from Anchorage down 7%, [http://bit.ly/2m7irc] #ANC",0,0,0,0,en,"Anchorage, AK",['ANC']
09:08:29 22:03:40,flyfromANC,"$437r/t Seattle from Anchorage down 12%, [http://bit.ly/eDMSt] #ANC",0,0,0,0,en,"Anchorage, AK",['ANC']
09:08:29 06:42:42,travel_deal,$air #anc#sea Cheap flights from Anchorage to Seattle starting from $679: Continental Airlines roundtrip flight .. http://bit.ly/3dZmQG,0,0,0,0,en,,
09:08:29 03:25:49,zac_in_ak,anybody in #ANC know where I can get a console cable for cisco 3000 series in town?,0,0,0,0,en,"Anchorage, Ak",['ANC']
09:08:29 01:02:11,LauraDark,RT @jmtomasena: RT @antoniomarvel: Mas sobre las movilizaciones del 1 de sep @dashnak @LauraDark @dannfierro #anc #anca http://bit.ly/UKIsX,0,0,0,0,es,Hasta la desa de la desa,"['anc', 'anca']"
09:08:28 23:56:48,mroblesmx,"@eoz OK, la busco #ANC",0,0,0,0,es,Mexico City,['ANC']
09:08:28 23:20:02,mroblesmx,"@eoz Bienvenido al club de la pesadilla. Sí, todos los flancos están abiertos. Por lo pronto, iré al Congreso el 1 de sep #anc",0,0,0,0,es,Mexico City,['anc']
09:08:28 23:13:24,jmtomasena,RT @antoniomarvel: Mas sobre las movilizaciones del 1 de sep @dashnak @LauraDark @dannfierro #anc #anca http://bit.ly/UKIsX,0,0,0,0,es,"Barcelona, España","['anc', 'anca']"
09:08:28 15:26:55,antoniomarvel,@dashnak @LauraDark @dannfierro #anc http://bit.ly/UKIsX,0,0,0,0,qme,"Tlaxcala, México",['anc']
09:08:28 15:21:08,antoniomarvel,@ACIDminds @A_N_C_A @andreslajous @maiteazuela #anc http://bit.ly/UKIsX,0,0,0,0,qme,"Tlaxcala, México",['anc']
