Datetime,Username,Text,Retweets,Replies,Likes,Quotes,Language,Location,Hashtags
17:12:22 10:23:05,ifparty123,"Christmas IFP 開始だよぉ！！🎄🎅🤶
#christmas #ifp #international #留学 #学生 https://t.co/zCRMWFCOlY",0,0,0,0,ja,"新宿, 渋谷，横浜, 吉祥寺","['christmas', 'ifp', 'international', '留学', '学生']"
17:12:22 07:05:33,TheBlackspice,I will only vote for the #IFP mhlazana kwakhula lendlovu encane. #democracy https://t.co/ciwkvJFLs2,1,0,0,0,en,Johannesburg,"['IFP', 'democracy']"
17:12:22 06:44:19,ifparty123,ちなみに！！今日はIFPでも、クリスマスパーティーをします🎅🌲 各国のクリスマスについての話を聞こうと思ってます！！ #ifp #クリスマス #国際交流 #クリスマスパーティー,0,0,0,0,ja,"新宿, 渋谷，横浜, 吉祥寺","['ifp', 'クリスマス', '国際交流', 'クリスマスパーティー']"
17:12:22 06:39:17,ifparty123,もうすぐクリスマスですね💕今日は、クリスマスにおすすめな映画を紹介しますよ〜 🙋‍♀️🙋‍♂️お楽しみに！！ #ifp #クリスマス #国際交流 #おすすめ映画,0,0,0,0,ja,"新宿, 渋谷，横浜, 吉祥寺","['ifp', 'クリスマス', '国際交流', 'おすすめ映画']"
17:12:22 01:25:04,insaniyatorg,"السید الایام یوم الجمعە¤
JUMMA MUBARAK TO ALL MUSLIM UMMAH
Help humanity with us
#insaniyat_foundation_pakistan 
#ifp #humanityfirst #charitable #foundation #NGO #helping_people #medicalcare #camps #PakistanZindabad #HumanRights #humans #IFPproject2K17",0,0,1,0,und,"Punjab, Pakistan","['insaniyat_foundation_pakistan', 'ifp', 'humanityfirst', 'charitable', 'foundation', 'NGO', 'helping_people', 'medicalcare', 'camps', 'PakistanZindabad', 'HumanRights', 'humans', 'IFPproject2K17']"
17:12:22 00:43:26,insaniyatorg,"حکمت و تدابیر تو رب نے کافر کے لئے رکھے
مسلماں کے لئے ہے فقط

"" يَا أَيُّهَا الَّذِينَ آمَنُوا آمِنُوا ""

#insaniyat_foundation_pakistan 
#ifp #humanityfirst #charitable #foundation #NGO #helping_people #medicalcare #camps #PakistanZindabad #HumanRights #humans #IFPproject2K17",0,0,2,0,ur,"Punjab, Pakistan","['insaniyat_foundation_pakistan', 'ifp', 'humanityfirst', 'charitable', 'foundation', 'NGO', 'helping_people', 'medicalcare', 'camps', 'PakistanZindabad', 'HumanRights', 'humans', 'IFPproject2K17']"
17:12:21 21:00:25,Kane007,#Inquisitor will be released in 2017! View the trailer! https://t.co/ArKluskffp #Code10Studios #Maui #IFP #CastleShoreFilms #Netflix #Sony,0,0,0,0,en,"Hawaii, USA","['Inquisitor', 'Code10Studios', 'Maui', 'IFP', 'CastleShoreFilms', 'Netflix', 'Sony']"
17:12:21 13:47:41,ifparty123,"毎週IFPでは国際交流イベントを開催しています🌏 その裏ではたくさんのスタッフが日々IFPを支えています‼️ というわけで、先週は全スタッフを集め、IFP忘年パーティーをしました🎉
改めて、メンバーがいることのありがたみ、そして、IFPへの愛が深まった1日を過ごせました(^^)💖
#ifp #国際交流 https://t.co/c2L7o1Jzpz",0,0,2,0,ja,"新宿, 渋谷，横浜, 吉祥寺","['ifp', '国際交流']"
17:12:21 13:32:52,insaniyatorg,"وما ارسلنك الا رحمة للعلمين

#INSANIYAT_FOUNDATION_PAKISTAN #IFP

Follow us at twitter &amp; facebook as 
@insaniyatorg https://t.co/aF2cQv1Ihd",0,0,1,0,und,"Punjab, Pakistan","['INSANIYAT_FOUNDATION_PAKISTAN', 'IFP']"
17:12:21 13:13:45,insaniyatorg,"#INSANIYAT_FOUNDATION_PAKISTAN #IFP
#IFPproject_2K17  

#december_2017 #health_mella by volunteers of INSANIYAT FOUNDATION PAKISTAN @insaniyatorg at Ghazi khan medical university 
#صحت_خدمت، #صحت_عبادت

Working Years:
#IFPproject_2K17 
#IFPproject_2K16 
#IFPproject_2K15 https://t.co/V9WRnPpPMV",0,0,1,0,en,"Punjab, Pakistan","['INSANIYAT_FOUNDATION_PAKISTAN', 'IFP', 'IFPproject_2K17', 'december_2017', 'health_mella', 'صحت_خدمت', 'صحت_عبادت', 'IFPproject_2K17', 'IFPproject_2K16', 'IFPproject_2K15']"
17:12:21 13:13:32,insaniyatorg,"#INSANIYAT_FOUNDATION_PAKISTAN #IFP
#IFPproject_2K17  

#december_2017 #health_mella by volunteers of INSANIYAT FOUNDATION PAKISTAN @insaniyatorg at Ghazi khan medical university 
#صحت_خدمت، #صحت_عبادت

Working Years:
#IFPproject_2K17 
#IFPproject_2K16 
#IFPproject_2K15",0,0,2,0,en,"Punjab, Pakistan","['INSANIYAT_FOUNDATION_PAKISTAN', 'IFP', 'IFPproject_2K17', 'december_2017', 'health_mella', 'صحت_خدمت', 'صحت_عبادت', 'IFPproject_2K17', 'IFPproject_2K16', 'IFPproject_2K15']"
17:12:21 13:03:00,insaniyatorg,"#INSANIYAT_FOUNDATION_PAKISTAN #IFP
#IFPproject_2K17  
Save Environment, Save yourself
Walk for awareness among people to save our climate from dust &amp; wastes
#صحت_خدمت، #صحت_عبادت
#SIHAT_KHIDMAT , #SIHAT_IBADAT 

Working Years:
#IFPproject_2K17 
#IFPproject_2K16 
#IFPproject_2K15 https://t.co/wY3bjjWcSb",0,0,3,0,en,"Punjab, Pakistan","['INSANIYAT_FOUNDATION_PAKISTAN', 'IFP', 'IFPproject_2K17', 'صحت_خدمت', 'صحت_عبادت', 'SIHAT_KHIDMAT', 'SIHAT_IBADAT', 'IFPproject_2K17', 'IFPproject_2K16', 'IFPproject_2K15']"
17:12:21 08:43:39,ifparty123,"明日はクリスマスIFP！
ちょっと早めのクリスマスをIFPで過ごしませんか？🎄✨
いつも英語を話したくても話す機会がなかなかないひと！
IFPではたくさんの留学生、大学生と交流ができます！
是非このチャンスを逃さないで！
#ifp #学生 #留学 https://t.co/6ZiNtcBjF9",0,0,0,0,ja,"新宿, 渋谷，横浜, 吉祥寺","['ifp', '学生', '留学']"
17:12:20 08:16:07,She1embe,Iyaphi iNdlovu!!! 🐘🐘🐘 #IFP,0,0,0,0,in,"Soweto, South Africa",['IFP']
17:12:20 08:10:57,ifparty654,"皆さん!!クリスマスパーティまでいよいよあと2日!!

今回もたくさん留学生がいるので、世界中色んな国のクリスマスの過ごし方が聴けるかもね!

#国際交流 #IFP #留学 https://t.co/nDcU0Z5oTQ",0,0,0,0,ja,参加希望の方はDMでお願いします💌,"['国際交流', 'IFP', '留学']"
17:12:19 19:43:04,LuisGrZa,"De templo/iglesia a Auditorio #IFP #Guanajuato #Hacienda 

El lugar donde trabajo fue una… https://t.co/Sy4CX0yVsT",0,0,0,0,es,san felipe GTO Mexico,"['IFP', 'Guanajuato', 'Hacienda']"
17:12:19 14:24:38,ifparty654,"サンタさんの洋服のイメージがコカコーラだなんて！英語の教科書が教えてくれるのは文法だけではない。🎅クリスマスはみんなで語ろう↓↓↓
#国際交流 #留学 #IFP https://t.co/TNadZRvOOR",0,0,0,0,ja,参加希望の方はDMでお願いします💌,"['国際交流', '留学', 'IFP']"
17:12:19 05:59:23,rixakangoveni,Now without anyone from KZN on top six is #IFP gain. N Cryril will apeal to middle class which is @Our_DA loss. #MyAnalysis,0,0,1,0,en,LIMPOPO,"['IFP', 'MyAnalysis']"
17:12:19 05:45:46,MthabineJustice,@ITlhabanelo #SihleZikalala's kind we don't need in the #ANC! He's intentionally handed #KZN to the #IFP!,0,0,0,0,en,Kemptonpark or Bushbuckridge,"['SihleZikalala', 'ANC', 'KZN', 'IFP']"
17:12:19 05:28:31,mhleli_magutywa,"Now that #Zuma is no longer an #ANC president, I foresee most of Zulu people leaving ANC back to their respective political parties... #IFP  and #NFP respectively given they aren't even represented in that Top 6. Mabagoduke basishiye ngoxolo.
 #CR17 #ANC54 #Siyavuma",0,1,3,1,en,,"['Zuma', 'ANC', 'IFP', 'NFP', 'CR17', 'ANC54', 'Siyavuma']"
17:12:19 04:10:58,ifparty123,"🇲🇽 メキシコ特集 🇲🇽
【 ピンクラグーン 】

「ピンクラグーン」の正体は、塩のミネラルを求めて植物プランクトンやブラインシュリンプと呼ばれる小型の甲殻類が密集し、太陽の光が当たり鮮やかなピンク色に💓

 フラミンゴはここの餌を食べるためピンク色になります🌈

#国際交流 #留学 #ifp https://t.co/vOUPaaXebu",0,0,0,0,ja,"新宿, 渋谷，横浜, 吉祥寺","['国際交流', '留学', 'ifp']"
17:12:19 02:04:12,MeShivamPandey,"#imadeposter17
#postergully  #ifp https://t.co/cFK87p3Goe",0,0,1,0,qme,Bhopal (Madhya Pradesh),"['imadeposter17', 'postergully', 'ifp']"
17:12:18 22:12:53,Romeo_Mabaso5,"@fanamokoena @fanamokoena , that's so true Commissar. But that works in our favour anyway,,,
Now that the #IFP &amp; #EFF legislature govt will be gain momentum.",0,0,0,0,en,"Estcourt, South Africa","['IFP', 'EFF']"
17:12:18 22:10:07,sica_alimentos,"Tenemos para TÍ lo que falta en tu sistema de Inocuidad
Pronto estará en #Mexico y #FamiliaSICA lo tiene
#IFP #Inocuidad https://t.co/RxqNWn7XGC",0,0,0,0,es,Mexico,"['Mexico', 'FamiliaSICA', 'IFP', 'Inocuidad']"
17:12:18 20:05:35,MthabineJustice,@sandiehontsho Remember those who shared jokes with him during local government elections and went to Vote #IFP https://t.co/UIYsMCar5C,0,0,0,0,en,Kemptonpark or Bushbuckridge,['IFP']
17:12:18 19:41:31,_GAOBAKWE,99.9999% that KZN will go back to the #IFP Ka 2019 #ANC54,0,0,1,0,en,front opposite ya gadifele,"['IFP', 'ANC54']"
17:12:18 18:02:25,PhumeMazibukoZA,"What are you learning, #IFP ,Pes Hlabisa ,mkhuleko hlengwa,Liezl van Der merwe https://t.co/5NjeWOrGfS",0,0,0,0,tl,"Mahlabatini,South Africa",['IFP']
17:12:18 18:00:21,MkhulekoHlengwa,"Dear #IFP,

2019 is today, let's go!

#Siyanyuka

Regards,",4,4,18,5,en,Republic of South Africa,"['IFP', 'Siyanyuka']"
17:12:18 17:45:24,RealCarlito_32,None of the KZN top 6 candidates made it to the NEC. The #IFP will be happy! #ANC54,0,0,2,0,en,South Africa,"['IFP', 'ANC54']"
17:12:18 17:43:02,BkEvangelist,"South Africans prepare to vote for another political party, ANC will never change. I don't expect Zuma to be recalled,because Magashule and Duarte are on top six.We are in deep trouble here.#EFF, #DA, #UDM, #IFP",1,1,0,0,en,"Johannesburg, South Africa.🌏","['EFF', 'DA', 'UDM', 'IFP']"
17:12:18 10:55:32,ifparty123,まずは、３つ目の三大クリスマスマーケットです🎅🎄どどん！！「六本木ヒルズのクリスマスマーケット」です✨ドイツのシュトゥットガルトのマーケットを再現していて綺麗なクリスマスの飾り付けが見どころらしいです！イルミネーションも素敵でデートにぴったり💕 #クリスマス #ifp #国際交流 #六本木 https://t.co/ZsCunM7Y3i,0,0,0,0,ja,"新宿, 渋谷，横浜, 吉祥寺","['クリスマス', 'ifp', '国際交流', '六本木']"
17:12:18 10:42:17,ifparty123,前の投稿で関東三大イルミネーションと三大クリスマスマーケットを紹介したのですが、どちらも２つしか紹介できなかったので、残りの１つを今日紹介しますね！！お楽しみに💕前の投稿リツイートしたので見逃した方はぜひみてみてください🙋‍♂️🙋‍♀️ #ifp #イルミネーション #クリスマス #国際交流,0,0,0,0,ja,"新宿, 渋谷，横浜, 吉祥寺","['ifp', 'イルミネーション', 'クリスマス', '国際交流']"
17:12:18 07:24:44,ifparty654,"""クリスマスパーティーを外国人とやったよ""って言えたらカッコよくないですか？？🇦🇺🇨🇦🇺🇸🇯🇵🇰🇷
#国際交流ifp 
#国際交流
#ifp
#クリスマス https://t.co/xdPhI0y30W",0,0,0,0,ja,参加希望の方はDMでお願いします💌,"['国際交流ifp', '国際交流', 'ifp', 'クリスマス']"
17:12:17 21:00:10,Kane007,#Inquisitor will be released in 2017! View the trailer! https://t.co/ArKluskffp #Code10Studios #Maui #IFP #CastleShoreFilms #Netflix #Sony,0,0,1,0,en,"Hawaii, USA","['Inquisitor', 'Code10Studios', 'Maui', 'IFP', 'CastleShoreFilms', 'Netflix', 'Sony']"
17:12:17 10:49:46,MkhulekoHlengwa,"#IFP Final Extended National Council of the year is underway.

#TrustUs",6,1,12,0,en,Republic of South Africa,"['IFP', 'TrustUs']"
17:12:17 05:14:26,ifparty123,"「一人で参加したいけど、不安だ。。。」っと思っている方！ 全然問題ありませんよ🙅🏻 たくさん方々が一人での参加でIFPでたくさんのお友達を作っています😉 それでもやはり不安。。とおもうかたは、私たちスタッフが全力でサポートします☺️
英語を習得するためには壁を乗り越えよう‼️ #IFP #学生",0,0,0,0,ja,"新宿, 渋谷，横浜, 吉祥寺","['IFP', '学生']"
17:12:17 01:38:06,ifparty123,"今年のパーティーも残りわずか❗️
来週はクリスマスパーティー🎄🎅🤶
いつもとは少し違う国際交流になるかも？✨💖💖

英語のほか、韓国語、中国語、フランス語など沢山の言語をネイティブとする人が沢山いるので、言語を学べるチャンス👍🌏

#ifp #学生団体 #国際交流 #学生 #大学生 https://t.co/B8MQlphRXv",0,0,0,0,ja,"新宿, 渋谷，横浜, 吉祥寺","['ifp', '学生団体', '国際交流', '学生', '大学生']"
17:12:16 21:00:53,Kane007,#Inquisitor will be released in 2017! View the trailer! https://t.co/ArKluskffp #Code10Studios #Maui #IFP #CastleShoreFilms #Netflix #Sony,0,0,0,0,en,"Hawaii, USA","['Inquisitor', 'Code10Studios', 'Maui', 'IFP', 'CastleShoreFilms', 'Netflix', 'Sony']"
17:12:15 21:00:45,Kane007,#Inquisitor will be released in 2017! View the trailer! https://t.co/ArKluskffp #Code10Studios #Maui #IFP #CastleShoreFilms #Netflix #Sony,0,0,0,0,en,"Hawaii, USA","['Inquisitor', 'Code10Studios', 'Maui', 'IFP', 'CastleShoreFilms', 'Netflix', 'Sony']"
17:12:15 17:26:08,avengerdx,26 hrs Intermittent Fasting Protocol #IFP done! Time to eat! #CarbNite #Keto #BeTG,0,0,0,0,en,,"['IFP', 'CarbNite', 'Keto', 'BeTG']"
17:12:15 15:47:55,ifparty123,"関東三大イルミネーション✨✨
二つ目は、「あしかがフラワーパーク」です🌷🌹栃木県足利市にあります！！ここ、わたしも行ったことあるんです🙋‍♀️ひとつひとつテーマが決まってて、ほんとに可愛くて、インスタ映え間違いなしです！！幸せな気持ちになれますよ💕 #ifp #あしかがフラワーパーク https://t.co/L4zrX0U7fG",1,0,4,0,ja,"新宿, 渋谷，横浜, 吉祥寺","['ifp', 'あしかがフラワーパーク']"
17:12:15 11:29:20,ifparty123,"今日はどっちの国当てゲームをしました！🌏
タイ🇹🇭とドイツ🇩🇪どっちのほうが、国の面積が大きいと思いますか？！😏
#ifp #international #国際交流 #学生 https://t.co/iIXPZ08Zbq",0,0,0,0,ja,"新宿, 渋谷，横浜, 吉祥寺","['ifp', 'international', '国際交流', '学生']"
17:12:15 10:48:09,ifparty123,"こんばんは！hello! いつもはEnglishタイムだけでしたが、今日はJapaneseタイムも開催しましたー！✨💖 留学生の方は日本語を、日本人の方は英語で頑張っています✨💕💕 #IFP #international #国際交流
#学生団体 #学生 #大学 https://t.co/Udon9vIZBK",0,0,1,0,ja,"新宿, 渋谷，横浜, 吉祥寺","['IFP', 'international', '国際交流', '学生団体', '学生', '大学']"
17:12:15 09:53:33,ifparty123,"さぁ今夜も始まりました！国際交流IFP！！！

今日も沢山の方々が来てくださっています💖💖 #IFP #学生 #国際交流 https://t.co/CjXHFImGcU",0,0,0,0,ja,"新宿, 渋谷，横浜, 吉祥寺","['IFP', '学生', '国際交流']"
17:12:14 21:00:10,Kane007,#Inquisitor will be released in 2017! View the trailer! https://t.co/ArKluskffp #Code10Studios #Maui #IFP #CastleShoreFilms #Netflix #Sony,0,0,0,0,en,"Hawaii, USA","['Inquisitor', 'Code10Studios', 'Maui', 'IFP', 'CastleShoreFilms', 'Netflix', 'Sony']"
17:12:14 17:32:43,SJCharles1,"#Filmmakers 10 Ways to Advance Your #Film’s #Story, Outreach and Impact: A Report from the #IFP #Filmmaker Lab https://t.co/KGNR4Ez5bw",0,0,0,0,en,,"['Filmmakers', 'Film', 'Story', 'IFP', 'Filmmaker']"
17:12:14 10:44:28,ifp_world,We have competition going on with @PosterGully . Check our Instagram and participate. #IMADEAPOSTER17 #IFP #Postergully https://t.co/NRg57603iQ,1,0,1,0,en,"Mumbai, India","['IMADEAPOSTER17', 'IFP', 'Postergully']"
17:12:14 08:58:04,ifparty123,"ifpは毎週金曜日に新宿または新大久保で国際交流を開催しています！！！
英語を話したい方、友達を作りたい方は是非！！
お一人での参加も大歓迎😍❗️❗️
#ifp #international #学生 #学生団体 https://t.co/2LTCdvgynZ",0,0,0,0,ja,"新宿, 渋谷，横浜, 吉祥寺","['ifp', 'international', '学生', '学生団体']"
17:12:14 00:49:21,_xanimarquez,Can’t believe it!!! Thank’s God!! Thank’s #total #ifp #mooc !!! https://t.co/uK9gLG8gPs,0,0,1,0,en,,"['total', 'ifp', 'mooc']"
17:12:13 18:00:51,StaySAcoza,In far less than the allowed characters: #zumamustfall #DA #ANC #EFF #IFP #ETC #Zuma  https://t.co/LA2yPpVjB6 https://t.co/ofeol15ZGK,0,0,0,0,en,South Africa,"['zumamustfall', 'DA', 'ANC', 'EFF', 'IFP', 'ETC', 'Zuma']"
17:12:13 17:13:16,MGieselmann,RT@pbjost Nun am #IfP @uni_mainz: „Regierunssprecher unter Stress? Herausforderungen durch die Digitalisierung“… https://t.co/ThIi6EBgmN,0,0,0,0,de,"Ratingen, Germany",['IfP']
17:12:13 17:13:15,pbjost,Nun am #IfP @uni_mainz: „Regierunssprecher unter Stress? Herausforderungen durch die Digitalisierung“ @BaehnerAndrea @thorstenklein https://t.co/aJtFJ1PYXO,1,0,4,0,de,,['IfP']
17:12:12 14:06:49,MkhulekoHlengwa,"#IFP Youth Brigade mourns passing of its former National Secretary Comrade Ayanda Khuboni.

https://t.co/QeNR7DnQHV",3,3,7,0,en,Republic of South Africa,['IFP']
17:12:12 09:44:27,IFP_Management,"""You may think that anything that disrupts your business is a negative thing but it's actually something..."" https://t.co/0Ldfj3C1Xo #IFP #DisruptiveBusiness #Business",0,0,0,0,en,,"['IFP', 'DisruptiveBusiness', 'Business']"
