Datetime,Username,Text,Retweets,Replies,Likes,Quotes,Language,Location,Hashtags
22:11:27 13:22:30,LebohangBokako,I am selling a flysafair voucher worth R1 581 for R500. If you are interested Whatsapp me on 0765298518 click the link https://t.co/NjwTZQkvsX #GirlTalkZA #2MillionGangGang #uMjoloWithAzola #EFF Unathi Malema Mr Smeg Malema Cyan Boujee Lenasia South Sizwe Gauteng Lesedi Molapisi https://t.co/izvvolNPV4,2,0,2,0,en,Pretoria,"['GirlTalkZA', '2MillionGangGang', 'uMjoloWithAzola', 'EFF']"
22:11:27 13:10:31,gadus07,"I effin love @coachherdman. He's effin passionate, speaks his effin mind &amp; motivates his effin players. #Canada respects the #EFF out of  #Croatia, but we ain't effin afraid. #CanMNT, go get the effin win &amp; go top of of our effin group #CROCAN #GoCanadaGo @CanadaSoccerEN",0,0,1,0,en,"St. John's, NL, Canada","['Canada', 'EFF', 'Croatia', 'CanMNT', 'CROCAN', 'GoCanadaGo']"
22:11:27 12:40:49,LebohangBokako,I am urgently looking for people who have failed their learners license test &amp; are looking for the latest 2022 learners questions &amp; answers Whatsapp me on 0765298518 / click the link https://t.co/NjwTZQkvsX #GirlTalkZA #2MillionGangGang #uMjoloWithAzola #EFF Unathi Malema Mr Smeg https://t.co/xDbj0VTOqI,40,0,47,3,en,Pretoria,"['GirlTalkZA', '2MillionGangGang', 'uMjoloWithAzola', 'EFF']"
22:11:27 12:13:03,MphoIbrahim,"SG of #EFF donated food parcel to members of the community in KZN irrespective of their polotical affiliation 👀

CIC of #EFF donated food parcel and 500k for people of KZN irrespective of thier polotical affiliation.

Herman give someone briyan tht cost 30rand we dnt sleep😂 https://t.co/qI4ylF3iyj",79,19,271,3,en,"Tembisa, South Africa","['EFF', 'EFF']"
22:11:27 11:58:09,frontiersci,"Why has the new #so.Me platform #Hive picked up 1 million new users in just 1 week? Flight from #twitter, or what? #cloud #GDPR #infosec #cybersecurity #EFF",3,0,3,0,en,Copenhagen,"['so', 'Hive', 'twitter', 'cloud', 'GDPR', 'infosec', 'cybersecurity', 'EFF']"
22:11:27 10:01:43,mercaderd,#EFF EFF Files Comments on the FTC’s Commercial Surveillance Rulemaking https://t.co/H70tt7cIfL,0,0,0,0,en,Cartagena-Madrid,['EFF']
22:11:27 09:51:02,mercaderd,"#EFF EFF, Coalition of California Privacy Advocates Caution Against Weakening CA Privacy Rights https://t.co/KF11YipFAN",0,0,0,0,en,Cartagena-Madrid,['EFF']
22:11:27 09:19:30,mercaderd,#EFF See What We Accomplished Together in EFF's 2021 Annual Report https://t.co/GLrBIA6P2D,0,0,0,0,en,Cartagena-Madrid,['EFF']
22:11:27 08:43:35,mercaderd,#EFF EFF to Fifth Circuit: The First Amendment Protects the Right to Make Jokes on Social Media https://t.co/1KlCSEafyS https://t.co/pnNql99b4v,0,0,0,0,en,Cartagena-Madrid,['EFF']
22:11:27 08:30:59,mercaderd,"#EFF Top Prosecutors in CA, NY and DC Are Speaking Up For End-to-End Encryption https://t.co/1Q7jKIhSDb",0,0,0,0,en,Cartagena-Madrid,['EFF']
22:11:27 08:17:02,42566657PL,@RaphoG @KhofuMoahloli Most people they attend #EFF rally tshirts not votes,0,1,1,0,en,davos,['EFF']
22:11:27 08:00:05,mercaderd,#EFF Experts Condemn The UK Online Safety Bill As Harmful To Privacy And Encryption https://t.co/5eEtVU3lts,0,0,0,0,en,Cartagena-Madrid,['EFF']
22:11:27 06:57:28,TlotlisangKlui1,"Does this explain the source to his death?
#Djsumbody 
#EFF 
#JuliusMalema https://t.co/MPLTRe9383",0,0,6,0,en,"Johannesburg, South Africa","['Djsumbody', 'EFF', 'JuliusMalema']"
22:11:27 06:43:17,FaredaVandeKaap,"@eNCA Court judgements based on #Constitutionalism, the #RuleOfLaw &amp; #EqualityBeforeTheLaw is what the law DEMANDS of an #IndependentJudiciary! This is what the #ANC, #SACP #EFF with their skewed grasp of #democracy &amp; its legal institutions refuse to understand!!",0,0,5,0,en,"Cape Town, South Africa","['Constitutionalism', 'RuleOfLaw', 'EqualityBeforeTheLaw', 'IndependentJudiciary', 'ANC', 'SACP', 'EFF', 'democracy']"
22:11:27 04:57:36,ThembaXimba,"...the subsequent ones of the #EFF and #ATM were rather egotistic and purely defined by personal differences amongst the pseudo-revolutionaries.

So all these elements read together must lead us to the inescapable realization that, ""The ANC is No longer Fit To Govern!"" And so...",0,1,0,0,en,"Pretoria, South Africa","['EFF', 'ATM']"
22:11:27 04:11:59,TirhaniTirhani2,@HermanMashaba Not wrong to ask food from neighbors when family s struggling..#EFF,0,0,1,0,en,,['EFF']
22:11:27 01:15:34,Mzungu_Memes,"Cue the #ANC, #EFF, #SACP.

Maybe one day their voters will figure this truism out. https://t.co/ZgACeJWNr1",0,0,0,0,en,,"['ANC', 'EFF', 'SACP']"
22:11:26 21:32:42,RaisingTheBAR47,Teaching people the ways that can get fucked in the energy sector like #EFF https://t.co/i8Cu40aOFC,1,3,23,0,en,"Manhattan, NY",['EFF']
22:11:26 21:20:46,petermaphalla2,"The guys in EFF shirt, Shows that he refused to wear the ActionSA shirt. He continues to be loyal to @EFFSouthAfrica ❤.
We thank you @Action4SA for feeding the masses. But your cameramen 💩
#Eff
#ActionSa https://t.co/6vw8s77SDB",0,0,0,0,en,World,"['Eff', 'ActionSa']"
22:11:26 19:26:33,MthabineJustice,"@MbongeniMk @lefamorobe @Action4SA Oksalayo, he’s feeding #EFF members 😂😂😂",1,3,16,0,tl,Kemptonpark or Bushbuckridge,['EFF']
22:11:26 19:05:09,yoshiyahu_manik,The #DAKZN-#IFPKZN pact hopes to counterbalance the #ANCKZN to defeat the drive for #ExpropriationWithoutCompensation by #MyANC. First proposed by the #EFF now the #ANCKZN is the strong and militant proponent of the policy.(3/6) https://t.co/JuCk4ec9f6,0,1,0,0,en,,"['DAKZN', 'IFPKZN', 'ANCKZN', 'ExpropriationWithoutCompensation', 'MyANC', 'EFF', 'ANCKZN']"
22:11:26 18:07:29,AndKlopps,#eskom #loadshedding #deruyter #anc #eff #ramaphosa70 ANC broke eskom and now will blame the rest https://t.co/CI0ssa21Yd,0,0,0,0,en,,"['eskom', 'loadshedding', 'deruyter', 'anc', 'eff', 'ramaphosa70']"
22:11:26 15:16:43,molematz,@ZweSibiya Asijiki #EFF #EFF1MillionMembershipCampaign #EFFRemembersCastro https://t.co/fgLosRpzWy,0,0,2,0,in,"Ga-Luka , South Africa","['EFF', 'EFF1MillionMembershipCampaign', 'EFFRemembersCastro']"
22:11:26 14:31:52,LiberalsAreNaiv,"@PhumlaniMMajozi You are a victim of copy and paste Phumlani Majozi.

I would rather side with #EFF on this one with their ""zero understanding of economics"" than siding with you and Lesetja Kganyago the man with a hammer.

https://t.co/Mnd5F3NjYB",0,0,1,0,en,"Gauteng, South Africa",['EFF']
22:11:26 13:46:36,Marikie_ZA,Pest in my hood🤮🤮🤮 Their boss is down the road in a mansion sipping on cold Champopo idiots #EFF https://t.co/CxIZ8SX8In,9,6,38,0,en,,['EFF']
22:11:26 13:41:05,salomemorudumo1,@Rakgadi_EM @helenzille  why can't she tell them that she doesn't need their votes like #eff because according to her they are the same 🙈,0,0,0,0,en,,['eff']
22:11:26 13:38:32,kasibcnews,"KasiPeople©®

Results of the 23 Nov by-election in MP Nkomazi ward 04:
🟡#ANC 67.83% (-2.38%)
🔴#EFF 30.48% (+18.02%)
⚪️#AL 1.67%

ANC retain the ward, Samuel Ngobeni elected.  Turnout: 34.6%",2,0,4,0,en,"Johannesburg, South Africa","['ANC', 'EFF', 'AL']"
22:11:26 10:07:36,Mayukichi_O,"ふふふ…ﾆﾔ(・∀・)ﾆﾔ
かっちった💕
かっちったぜ🤭💕
しかもオソロ…🤭

(◦ˉ ˘ ˉ◦)ﾆﾔﾆﾔ
#CAUSEANDEFFECT 
#EFF https://t.co/47uESXeIS9",0,1,3,0,ja,三重県,"['CAUSEANDEFFECT', 'EFF']"
22:11:26 09:07:12,Ndumiso37236174,@FloydShivambu #eff 😁👌🙏😊 https://t.co/XttdVnf5x6,0,0,1,0,und,"Durban, South Africa",['eff']
22:11:26 08:52:25,BotrivierHS,#MentalHealthAwareness of evil 😈 religious sects demon worshiping practices need to be questioned by fire 🔥 and the Spirit of fire 🔥 in the Spirit of One ☝️ truth 🔥🙏🏻 #betterSAbetterworld #EFF for freedom ? 😂🤣 https://t.co/GmIr5XV3rX,0,0,0,0,en,,"['MentalHealthAwareness', 'betterSAbetterworld', 'EFF']"
22:11:26 08:20:59,RobCharlton13,@EFFSouthAfrica @Julius_S_Malema Strange that entrepreneurship and innovation are praised by the #EFF. Have they understood their own manifesto? It militates against these things.,0,0,0,0,en,,['EFF']
22:11:26 08:18:23,mafiwa2,"#EFF policies were considered nonsense by the Black ""middle class"", until the Reserve Bank started strangling them.

Black people will laugh and ridicule @EFFSouthAfrica to their own destruction if they don't want to wake up soon enough.",21,2,55,0,en,Pretoria/Polokwane,['EFF']
22:11:26 07:19:26,powernorth2,本日、11月26日（土）バンコク都内のエカマイエリアにて毎月恒例のチャリティー清掃が行われました。今回4名の参加となりました。蒸し暑い中、お疲れ様でした。#EFF #チャリティー清掃 https://t.co/mNBivuKFB4,4,0,10,0,ja,バンコク,"['EFF', 'チャリティー清掃']"
22:11:26 05:12:36,bigkoostar,@ElectionsMapsSA The #EFF is dying in a growing way. https://t.co/0Rzf4VTmkQ,0,0,5,0,en,"Durban, South Africa",['EFF']
22:11:26 03:46:22,MrStashJones,@BrenthurstF @MYANC @Our_DA #EFF ground forces are gonna show you how honest polling is done as we keep being the only party in SA That's growing. DA will finish us blacks. NEVER! #Eff1millionmembershipcampaign,0,0,0,0,en,"Vereeniging, South Africa","['EFF', 'Eff1millionmembershipcampaign']"
22:11:26 03:25:20,MrStashJones,@BrenthurstF @MYANC @Our_DA I knew we  were gonna get some poll dancing before 2024... This poll is a work of mental sedation. Only natives  living among the masses and working in the CBD have the rapport to give you solid data. Please don't short hand our population. DA will never be 2x #EFF. Wat's cookin,0,0,0,0,en,"Vereeniging, South Africa",['EFF']
22:11:26 00:13:57,ElectionsMapsSA,"Results of the 23 Nov by-election in MP Nkomazi ward 04:
🟡#ANC 67.83% (-2.38%)
🔴#EFF 30.48% (+18.02%)
⚪️#AL 1.67%
ANC retain the ward, Samuel Ngobeni elected. 
Turnout: 34.6%",6,5,20,0,en,"Pretoria, South Africa","['ANC', 'EFF', 'AL']"
22:11:26 00:10:35,ElectionsMapsSA,"Results of the 23 Nov by-election in MP Mkhondo Ward 15.
🟡#ANC 38.72% (-12.24%)
⚪️IND 34.51%
🔴#EFF 22% (+12.29%)
🐘#IFP 2.79% (+2.43%)
🟣#AACUM 1.98% 
ANC retain the ward, Sabelo Shoba elected. 
Turnout: 49%",14,4,29,0,en,"Pretoria, South Africa","['ANC', 'EFF', 'IFP', 'AACUM']"
22:11:26 00:05:37,ElectionsMapsSA,"Results of the 23 Nov by-election in MP Govan Mbeki ward 25.
🔵#DA 79.85% (+5.55%)
🟡#ANC 15.71% (+7.06%)
🐘#IFP 2.63% (+2.2%)
🔴#EFF 1.8% (-2.85%)
DA retain ward, Nicholas van Huyssteen elected. 
Turnout: 20%",0,0,4,0,en,"Pretoria, South Africa","['DA', 'ANC', 'IFP', 'EFF']"
22:11:26 00:01:28,ElectionsMapsSA,"Results of the 23 Nov by-election in WC Drakenstein ward 17.
🔵#DA 49.72% (-31.87%)
🟣#VFplus 41.24% (+29.7%)
🟡#ANC 5.36% (+3.83%)
🔴#EFF 0.25% (+0.13%)
⚫️#ARA 0%
DA retain the ward, Lorraine Cyster elected. 
Turnout: 37.5%",1,0,6,0,en,"Pretoria, South Africa","['DA', 'VFplus', 'ANC', 'EFF', 'ARA']"
22:11:25 23:57:08,ElectionsMapsSA,"Results of the 23 Nov by-election in WC City of Cape Town ward 38:
🟡#ANC 63.12% (-11.88%)
🟠#GOOD 15.85% (+11%)
🔵#DA 12.91% (+9%)
🔴#EFF 5.11% (-4%)
🟢#UDM 1.26% (+0.1%)
ANC retain the ward Suzanne Zumana elected. 
Turnout: 26%",0,0,5,0,en,"Pretoria, South Africa","['ANC', 'GOOD', 'DA', 'EFF', 'UDM']"
22:11:25 21:32:35,msotho08,"@JacqualineNdaba South Africa please support our fellow brothers and sisters, we can't allow what happened at Marikana to repeat, #ANC #EFF #COSATU and all political parties and trade unions to support the struggle of our brothers and sisters at Makro ✊🏾✊🏾✊🏾",0,0,1,0,en,westernburg,"['ANC', 'EFF', 'COSATU']"
22:11:25 19:48:12,Martin_Maniac,"🤣🤣
#eff https://t.co/msdfnMrYT9",0,0,0,0,und,,['eff']
22:11:25 19:16:38,bigkoostar,"This is the time where political parties like the #EFF are needed the most in South Africa.

If one will use the sweetheart approach adopted by the #ANC, then we will never defeat racism, and blacks will always be victims in their land of birth.",0,0,1,0,en,"Durban, South Africa","['EFF', 'ANC']"
22:11:25 18:52:10,dinakemphahlele,"The pot calling the kettle black. 

Eff wear overalls in parliament only and wear western clothing outside.

Pipo who run out on ideas will look for petty issues for relevancy.

Le a re seleka. 
#eff",0,0,1,0,en,,['eff']
22:11:25 17:17:20,Kwanyamazana,"South Africa is open to all rapists, murderers and other criminals of the world. We welcome you with open hands #ILLEGALimmigrants #SouthAfrica #iol #EFF https://t.co/M4WWGRutzB",0,0,0,0,en,,"['ILLEGALimmigrants', 'SouthAfrica', 'iol', 'EFF']"
22:11:25 16:48:02,BotrivierHS,I think that the EFF has become most evil religious sect ...ANC #eff off! .banal morally bankrupt bunch of evil red rubbish communist’ freedom ? 💩🤣 🤣 Jesus Christ bless them with truth 🔥🙏🏻 🙏🏻#betterSAbetterworld #leavethembehind #blackfriday #freedom https://t.co/IYqxWEulH4,0,1,0,0,en,,"['eff', 'betterSAbetterworld', 'leavethembehind', 'blackfriday', 'freedom']"
22:11:25 16:27:03,Lebo_sephoka,"@EFFSouthAfrica @inathi_izzo ""If van Zyl needs a degree he must study for it""

This reminds me of this:
"" if there is indeed life after death, Elizabeth and her ancestors must get what they deserve"".

Brutal #EFF😂

Thanks commissar @Sinawo_Thambo",0,0,1,0,en,"Witbank, RSA",['EFF']
22:11:25 13:50:19,mpilo_simon,"In 2022, average of 68 people were murdered every day. Then #pitbull killed a child then #EFF write a Statements. https://t.co/mn6LcUigUm",0,0,0,0,en,"Johannesburg, South Africa","['pitbull', 'EFF']"
22:11:25 13:34:24,mpilo_simon,"Enough about #PitBulls. When are we having debate about Murder in SA. 7004 people were killed in the second quarter of 2022/2023 financial year. #Murderstatistics
#EFF https://t.co/DOr0veni2D",0,7,6,0,en,"Johannesburg, South Africa","['PitBulls', 'Murderstatistics', 'EFF']"
22:11:25 13:18:24,raphelemmanuvel,"4 Reasons Why You Shou̗ld Be Selling During The Holidays. 🖐

#txpolitics #teamcg #fancydress #spookyseason #loadshedding #askaman #eff #nak 

https://t.co/ZMXrQRRtrn",0,0,5,0,en,"Miami, FL","['txpolitics', 'teamcg', 'fancydress', 'spookyseason', 'loadshedding', 'askaman', 'eff', 'nak']"
22:11:25 11:43:50,Mz1yanda,Nkosi yam 🙆🏾‍♂️ #Eff #PutSouthAfricaFirst #Zuma https://t.co/3pLzW62lah,0,0,0,0,in,Gauteng ,"['Eff', 'PutSouthAfricaFirst', 'Zuma']"
22:11:25 10:39:31,Nikky26770733,@EFFSouthAfrica @Julius_S_Malema Pitoli people have been saying in these streets that he was a well known drag dealer and he's death was gang related not a robbery...oh well maybe he was also #EFF supporter #BlackFriday,0,0,0,0,en,,"['EFF', 'BlackFriday']"
22:11:25 07:30:44,GavinPaget,"@FloydShivambu Who says @EFFSouthAfrica will govern #SouthAfrica, not in a million years will you be in charge to run the government in South Africa, #EFF just wants to destroy the whole country",0,0,0,0,en,"waterfall, South Africa","['SouthAfrica', 'EFF']"
22:11:25 07:09:37,buthelezee_,@Julius_S_Malema In #EFF we believe #EFF1MillionMembershipCampaign #CICincharge,0,0,0,0,en,"Johannesburg, South Africa","['EFF', 'EFF1MillionMembershipCampaign', 'CICincharge']"
22:11:25 06:22:08,FaredaVandeKaap,"@karynmaughan Like #populists &amp; #demagogues the world over (e.g. in the #USA), the #EFF, many in the #ANC &amp; everyone in its #RETFaction, they pay lip service to #Constitutionalism &amp; the #RuleOfLaw, while doing EVERYTHING to undermine it when court judgements don't go their way!!",0,1,12,0,en,"Cape Town, South Africa","['populists', 'demagogues', 'USA', 'EFF', 'ANC', 'RETFaction', 'Constitutionalism', 'RuleOfLaw']"
22:11:25 06:18:09,IamAnAfriquan,#RedFriday #EFF1MillionMembershipCampaign #EFF https://t.co/XMC5LPUxpN,1,0,4,0,qme,From Cape to Cairo,"['RedFriday', 'EFF1MillionMembershipCampaign', 'EFF']"
22:11:25 06:06:29,ALETTAHA,Love how wokes embrace the #anc + #eff with 99% black leaders + now #FF+ with 99% white leaders only because they want to hurt the #DA. Such double standards. The only non racial party is the #DA. That is the only party they are against. Wokes are more racist than anyone else.,2,0,10,1,en,CPT SA Defending the underdog☑,"['anc', 'eff', 'FF', 'DA', 'DA']"
